,mem_usage,step
0,5628002304,100
1,6054301696,200
2,6487248896,300
3,6910894080,400
4,7329931264,500
5,7712014336,600
6,8163917824,700
7,8573648896,800
8,8970981376,900
9,9370521600,1000
10,9850028032,1100
11,10300489728,1200
12,10634534912,1300
13,11075948544,1400
14,11484659712,1500
15,11896614912,1600
16,12312547328,1700
17,12773142528,1800
18,13186568192,1900
19,13555343360,2000
20,13983809536,2100
21,14394900480,2200
22,14759763968,2300
23,15162728448,2400
24,15617585152,2500
25,16044347392,2600
26,16490315776,2700
27,16828923904,2800
28,17272758272,2900
29,17721602048,3000
30,18159890432,3100
31,18629906432,3200
32,19064045568,3300
33,19476582400,3400
34,19921551360,3500
35,20338630656,3600
36,20755681280,3700
37,21182009344,3800
38,21605019648,3900
39,21947711488,4000
40,22463205376,4100
41,22886969344,4200
42,23326806016,4300
43,23749128192,4400
44,24199979008,4500
45,24595496960,4600
46,24991227904,4700
47,25421537280,4800
48,25810800640,4900
