,mem_usage,step
0,100,5526679552
1,200,5747892224
2,300,5933490176
3,400,6098186240
4,500,6306496512
5,600,6502821888
6,700,6691151872
7,800,6875045888
8,900,7082696704
9,1000,7295848448
10,1100,7481352192
11,1200,7661445120
12,1300,7865544704
13,1400,8055988224
14,1500,8231657472
15,1600,8437805056
16,1700,8643616768
17,1800,8807301120
18,1900,9020174336
19,2000,9214734336
20,2100,9380700160
21,2200,9605242880
22,2300,9775759360
23,2400,9992425472
24,2500,10190929920
25,2600,10359689216
26,2700,10584109056
27,2800,10744295424
28,2900,10948861952
29,3000,11140919296
30,3100,11348865024
31,3200,11543625728
32,3300,11733729280
33,3400,11927113728
34,3500,12139044864
35,3600,12322529280
36,3700,12531376128
37,3800,12731858944
38,3900,12934578176
39,4000,13125947392
40,4100,13331570688
41,4200,13535883264
42,4300,13760860160
43,4400,13963530240
44,4500,14170230784
45,4600,14369685504
46,4700,14580903936
47,4800,14777450496
48,4900,14959443968
49,5000,15148662784
