,mem_usage,step,replay_usage
0,100,1336598528,2650240
1,200,1338986496,4826520
2,300,1341345792,6804880
3,400,1341870080,8438544
4,500,1343447040,9966816
5,600,1345015808,11354416
6,700,1346068480,12525920
7,800,1347121152,13471464
8,900,1347911680,14172688
9,1000,1354477568,14758600
10,1100,1357410304,17010880
11,1200,1359773696,18836856
12,1300,1361080320,20002472
13,1400,1362128896,20878472
14,1500,1356181504,21754472
15,1600,1356181504,22395704
16,1700,1356181504,22728584
17,1800,1356181504,22903784
18,1900,1361326080,25110016
19,2000,1361326080,27099640
20,2100,1361326080,28101840
21,2200,1361326080,28839120
22,2300,1361326080,29382672
23,2400,1361326080,29892744
24,2500,1361326080,30157296
25,2600,1361326080,30332496
26,2700,1361326080,30507696
27,2800,1361559552,30682896
28,2900,1440563200,32751552
29,3000,1456705536,34134440
30,3100,1464295424,35075312
31,3200,1471401984,35739320
32,3300,1471926272,36089720
33,3400,1472188416,36440120
34,3500,1467957248,36790520
35,3600,1467957248,37140920
36,3700,1467957248,37491320
37,3800,1467957248,37778648
38,3900,1508741120,39815320
39,4000,1510838272,41441176
40,4100,1532887040,42492376
41,4200,1569042432,43384568
42,4300,1570091008,44235168
43,4400,1570877440,44842488
44,4500,1571401728,45368088
45,4600,1567862784,45893688
46,4700,1567862784,46370232
47,4800,1567862784,46720632
48,4900,1577279488,49005984
49,5000,1577279488,50971136
50,5100,1633533952,52554944
51,5200,1641426944,53923064
52,5300,1641689088,54972304
53,5400,1642213376,55854184
54,5500,1643261952,56737472
55,5600,1644048384,57613872
56,5700,1644834816,58489872
57,5800,1645101056,59365872
58,5900,1653301248,61573112
59,6000,1653301248,63152536
60,6100,1653301248,64332176
61,6200,1653301248,65354504
62,6300,1653301248,66055304
63,6400,1653420032,66756104
64,6500,1653420032,67456904
65,6600,1653764096,68157704
66,6700,1653915648,68690312
67,6800,1654177792,69215912
68,6900,1662840832,71710536
69,7000,1665462272,73840840
70,7100,1659568128,75313464
71,7200,1659568128,76402320
72,7300,1659568128,77460000
73,7400,1659695104,78411608
74,7500,1660481536,79236800
75,7600,1660743680,79854048
76,7700,1660743680,80380736
77,7800,1661005824,80906336
78,7900,1690128384,83203184
79,8000,1690128384,85369832
80,8100,1696423936,87185464
81,8200,1697734656,88952432
82,8300,1699303424,90406832
83,8400,1705074688,91640168
84,8500,1705861120,92631944
85,8600,1706385408,93522920
86,8700,1706647552,94422232
87,8800,1706909696,95144056
88,8900,1715040256,97406016
89,9000,1716350976,99333272
90,9100,1718448128,101267712
91,9200,1712820224,103068272
92,9300,1714515968,104833440
93,9400,1716088832,106513128
94,9500,1716613120,107931312
95,9600,1717661696,109337112
96,9700,1718972416,110716456
97,9800,1720020992,111944160
98,9900,1730080768,114363856
99,10000,1732177920,116194376
100,10100,1725886464,117843992
101,10200,1725886464,118989648
102,10300,1726410752,120023536
103,10400,1726676992,120908544
104,10500,1727197184,121793232
105,10600,1727459328,122686024
106,10700,1727725568,123456016
107,10800,1728245760,124173344
108,10900,1736114176,126568656
109,11000,1738473472,128843800
110,11100,1740308480,130539000
111,11200,1735327744,131947632
112,11300,1735327744,133349232
113,11400,1735852032,134753480
114,11500,1736900608,136165536
115,11600,1737687040,137412200
116,11700,1738473472,138469360
117,11800,1739526144,139522360
