,mem_usage,step
0,100,10672316416
1,200,14963294208
2,300,20216827904
3,400,24229036032
4,500,27791437824
5,600,31356882944
6,700,34920660992
7,800,38484508672
8,900,42589417472
9,1000,47616364544
10,1100,51668410368
11,1200,56907423744
12,1300,60816896000
13,1400,64396505088
14,1500,67962060800
15,1600,71526260736
16,1700,75089883136
17,1800,78660599808
18,1900,82224287744
19,2000,86031515648
20,2100,88370081792
21,2200,89761927168
22,2300,89762459648
23,2400,89768738816
24,2500,89771634688
25,2600,89774518272
26,2700,90405130240
27,2800,92349448192
28,2900,93519552512
29,3000,93522907136
30,3100,93527781376
31,3200,93532094464
32,3300,93541609472
33,3400,94794473472
34,3500,96066912256
35,3600,98762362880
36,3700,100393299968
37,3800,101678977024
38,3900,101683904512
39,4000,101686788096
40,4100,104150605824
41,4200,105068564480
42,4300,105072128000
43,4400,105077370880
44,4500,105090564096
45,4600,105095331840
46,4700,105098215424
47,4800,105625894912
48,4900,105744711680
49,5000,108938141696
