,mem_usage,step
0,5114974208,100
1,5123887104,200
2,5132824576,300
3,5141737472,400
4,5160710144,500
5,6161960960,600
6,6121717760,700
7,6132031488,800
8,6142136320,900
9,6152470528,1000
10,6172684288,1100
11,6185467904,1200
12,6195326976,1300
13,6204469248,1400
14,6215192576,1500
