,mem_usage,step
0,5528502272,100
1,5824929792,200
2,6234198016,300
3,6616596480,400
4,6975279104,500
5,8752848896,600
6,10702147584,700
7,11630256128,800
8,12549996544,900
9,12997033984,1000
10,13389762560,1100
11,13849165824,1200
12,14161334272,1300
13,15269154816,1400
