,mem_usage,step
0,5415129088,100
1,5645946880,200
2,5917876224,300
3,6132924416,400
4,6411620352,500
5,6761693184,600
6,6986108928,700
7,7363579904,800
8,7504494592,900
9,7726768128,1000
10,8003563520,1100
11,8219693056,1200
12,8445046784,1300
13,8634273792,1400
14,8993546240,1500
