,mem_usage,step,replay_usage
0,100,5481496576,0
1,200,5473394688,0
2,300,5474250752,0
3,400,5476421632,0
4,500,5478760448,0
5,600,5480325120,0
6,700,5482434560,0
7,800,5476028416,0
8,900,5476503552,0
9,1000,5472038912,0
10,1100,5545664512,0
11,1200,5547241472,0
12,1300,5548552192,0
13,1400,5549862912,0
14,1500,5550907392,0
15,1600,5549834240,0
16,1700,5550358528,0
17,1800,5550886912,0
18,1900,5551144960,0
19,2000,5551669248,0
20,2100,5552455680,0
21,2200,5553242112,0
22,2300,5554032640,0
23,2400,5554552832,0
24,2500,5555351552,0
25,2600,5554802688,0
26,2700,5554802688,0
27,2800,5555064832,0
28,2900,5555326976,0
29,3000,5555589120,0
30,3100,5555851264,0
31,3200,5556113408,0
32,3300,5556113408,0
33,3400,5556637696,0
34,3500,5556899840,0
35,3600,5557166080,0
36,3700,5557080064,0
37,3800,5557080064,0
38,3900,5557080064,0
39,4000,5557153792,0
40,4100,5557153792,0
41,4200,5557415936,0
42,4300,5557415936,0
43,4400,5557415936,0
44,4500,5557678080,0
45,4600,5557678080,0
46,4700,5557678080,0
47,4800,5557940224,0
48,4900,5557940224,0
49,5000,5704937472,0
