,mem_usage,step
0,100,5690732544
1,200,5897064448
2,300,6061424640
3,400,6210060288
4,500,6348210176
5,600,6465134592
6,700,6569988096
7,800,6674059264
8,900,6769750016
9,1000,6842888192
10,1100,6915502080
11,1200,6986539008
12,1300,7057580032
13,1400,7120498688
14,1500,7179227136
15,1600,7234527232
16,1700,7285919744
17,1800,7336816640
18,1900,7383687168
19,2000,7424057344
20,2100,7485280256
21,2200,7533510656
22,2300,7578857472
23,2400,7621042176
24,2500,7663239168
25,2600,7705440256
26,2700,7741087744
27,2800,7770185728
28,2900,7790632960
29,3000,7808978944
30,3100,7827329024
31,3200,7845957632
32,3300,7864311808
33,3400,7882395648
34,3500,7901007872
35,3600,7919095808
36,3700,7937445888
37,3800,7954538496
38,3900,7966855168
39,4000,7978913792
40,4100,7991234560
41,4200,8003559424
42,4300,8015351808
43,4400,8021643264
44,4500,8027684864
45,4600,8033189888
46,4700,8038682624
47,4800,8044449792
48,4900,8049958912
49,5000,8072957952
50,5100,8386052096
51,5200,8591036416
52,5300,8744976384
53,5400,8884699136
54,5500,9003900928
55,5600,9114419200
56,5700,9221255168
57,5800,9325719552
58,5900,9425448960
59,6000,9515405312
60,6100,9603313664
61,6200,9689350144
62,6300,9775132672
63,6400,9855651840
64,6500,9927225344
65,6600,9991680000
66,6700,10056163328
67,6800,10121146368
68,6900,10177724416
69,7000,10226679808
70,7100,10279571456
71,7200,10327748608
72,7300,10369830912
73,7400,10412195840
74,7500,10454827008
75,7600,10497191936
76,7700,10540085248
77,7800,10580873216
78,7900,10611134464
79,8000,10637713408
80,8100,10662187008
81,8200,10686656512
82,8300,10711130112
83,8400,10735869952
84,8500,10760605696
85,8600,10785075200
86,8700,10809815040
87,8800,10834284544
88,8900,10856923136
89,9000,10878779392
90,9100,10903248896
91,9200,10927718400
92,9300,10952187904
93,9400,10976923648
94,9500,11001663488
95,9600,11026132992
96,9700,11051397120
97,9800,11066920960
98,9900,11079024640
99,10000,11133734912
