ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,0.000,0.000,200.451,200.451,/usr/local/lib/python3.7/dist-packages/memory_profiler.py:232(memory_usage)
1,0.242,0.242,200.425,200.425,marl_scalability/train.py:51(train)
4429,0.110,0.000,146.545,0.033,/marl/marl_scalability/env/scalability_env.py:112(step)
4529,0.016,0.000,122.477,0.027,/src/smarts/core/smarts.py:167(step)
4529,0.142,0.000,122.461,0.027,/src/smarts/core/smarts.py:193(_step)
4579,0.183,0.000,73.452,0.016,/src/smarts/core/agent_manager.py:132(observe)
10847,0.428,0.000,72.081,0.007,/src/smarts/core/sensors.py:180(observe)
4529,0.074,0.000,34.127,0.008,/src/smarts/core/smarts.py:695(_step_providers)
401845,1.324,0.000,33.044,0.000,{built-in method builtins.min}
9939874/6364428,7.866,0.000,31.103,0.000,{built-in method numpy.core._multiarray_umath.implement_array_function}
10847,0.049,0.000,29.227,0.003,/src/smarts/core/sensors.py:995(__call__)
10847,0.024,0.000,28.673,0.003,/src/smarts/core/mission_planner.py:153(waypoint_paths_at)
2764698,4.707,0.000,27.667,0.000,/src/smarts/core/waypoints.py:64(dist_to)
4529,21.949,0.005,26.385,0.006,/src/smarts/core/smarts.py:618(_pybullet_provider_step)
11302,0.095,0.000,26.013,0.002,/src/smarts/core/waypoints.py:232(waypoint_paths_at)
34041,0.612,0.000,23.790,0.001,/src/smarts/core/waypoints.py:218(waypoint_paths_on_lane_at)
50,0.000,0.000,23.296,0.466,/src/smarts/env/hiway_env.py:187(reset)
10847,0.117,0.000,22.363,0.002,/src/smarts/core/sensors.py:330(_is_done_with_events)
3089441,1.570,0.000,22.075,0.000,<__array_function__ internals>:2(norm)
51861,0.364,0.000,20.539,0.000,/src/smarts/core/waypoints.py:274(_closest_linked_wp_in_kd_tree_with_pose_batched)
34011,1.004,0.000,19.248,0.001,/src/smarts/core/waypoints.py:334(_waypoints_starting_at_waypoint)
3089441,9.654,0.000,18.469,0.000,/usr/local/lib/python3.7/dist-packages/numpy/linalg/linalg.py:2316(norm)
50,0.002,0.000,17.399,0.348,/src/smarts/core/smarts.py:301(reset)
22194,0.082,0.000,16.564,0.001,/src/smarts/core/sumo_road_network.py:365(nearest_lanes)
22194,0.217,0.000,16.444,0.001,/usr/share/sumo/tools/sumolib/net/__init__.py:301(getNeighboringLanes)
10347,0.124,0.000,16.365,0.002,/marl/marl_scalability/env/scalability_env.py:64(generate_logs)
20694,0.353,0.000,16.271,0.001,/marl/marl_scalability/baselines/adapter.py:153(reward_adapter)
34011,0.142,0.000,16.239,0.000,/src/smarts/core/waypoints.py:360(<listcomp>)
34011,5.151,0.000,16.096,0.000,/src/smarts/core/waypoints.py:362(_equally_spaced_path)
74351,1.621,0.000,14.936,0.000,/usr/share/sumo/tools/sumolib/geomhelper.py:126(distancePointToPolygon)
4429,0.156,0.000,14.793,0.003,marl_scalability/train.py:151(<dictcomp>)
10347,0.141,0.000,14.637,0.001,/marl/marl_scalability/baselines/sac/sac/policy.py:171(step)
30167,0.065,0.000,14.253,0.000,/src/smarts/core/waypoints.py:170(closest_waypoint_batched)
20694,0.042,0.000,14.031,0.001,/marl/marl_scalability/baselines/adapter.py:172(<listcomp>)
1303722,0.442,0.000,13.448,0.000,/marl/marl_scalability/baselines/adapter.py:172(<lambda>)
10847,0.120,0.000,13.404,0.001,/src/smarts/core/sensors.py:419(_vehicle_is_off_route_and_wrong_way)
3174287,3.319,0.000,13.307,0.000,/usr/share/sumo/tools/sumolib/geomhelper.py:111(distancePointToLine)
203974/11879,0.608,0.000,12.289,0.001,/usr/local/lib/python3.7/dist-packages/torch/nn/modules/module.py:522(__call__)
214849,0.662,0.000,11.329,0.000,{built-in method builtins.sorted}
10847,0.088,0.000,11.183,0.001,/marl/marl_scalability/baselines/adapter.py:134(observation_adapter)
10847,0.034,0.000,11.033,0.001,/marl/marl_scalability/baselines/common/state_preprocessor.py:47(__call__)
10847,0.148,0.000,11.000,0.001,/marl/marl_scalability/baselines/common/baseline_state_preprocessor.py:78(_preprocess_state)
86492,0.287,0.000,9.815,0.000,/src/smarts/core/waypoints.py:326(_closest_linked_wp_in_kd_tree_batched)
11202,0.037,0.000,9.620,0.001,/marl/marl_scalability/baselines/sac/sac/network.py:95(sample)
4429,0.224,0.000,9.547,0.002,marl_scalability/train.py:143(<dictcomp>)
11202,0.402,0.000,9.455,0.001,/marl/marl_scalability/baselines/sac/sac/network.py:209(forward)
10796,0.142,0.000,9.323,0.001,/marl/marl_scalability/baselines/sac/sac/policy.py:149(act)
10847,0.029,0.000,8.622,0.001,/src/smarts/core/sensors.py:387(_vehicle_is_off_road)
223958,1.932,0.000,8.515,0.000,/src/smarts/core/chassis.py:366(pose)
86492,2.329,0.000,8.442,0.000,{method 'query' of 'sklearn.neighbors._kd_tree.BinaryTree' objects}
10847,0.100,0.000,8.228,0.001,/marl/marl_scalability/baselines/common/baseline_state_preprocessor.py:140(_adapt_observation_for_baseline)
10847,0.036,0.000,8.178,0.001,/src/smarts/core/sumo_road_network.py:504(point_is_within_road)
5455427,2.643,0.000,7.964,0.000,<__array_function__ internals>:2(dot)
51861,0.058,0.000,7.912,0.000,/src/smarts/core/waypoints.py:318(<listcomp>)
786731,1.698,0.000,7.574,0.000,/src/smarts/core/waypoints.py:320(<lambda>)
10847,0.021,0.000,7.362,0.001,/marl/marl_scalability/baselines/common/baseline_state_preprocessor.py:151(<listcomp>)
126631/94559,0.479,0.000,7.340,0.000,/usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:59(inner_f)
4529,0.020,0.000,7.208,0.002,/src/smarts/core/trap_manager.py:103(step)
500,0.005,0.000,7.174,0.014,/src/smarts/core/trap_manager.py:268(_make_vehicle)
10347,0.023,0.000,7.167,0.001,/marl/marl_scalability/env/scalability_env.py:67(<listcomp>)
500,0.006,0.000,7.147,0.014,/src/smarts/core/vehicle_index.py:536(build_agent_vehicle)
683361,0.236,0.000,7.054,0.000,/marl/marl_scalability/baselines/common/baseline_state_preprocessor.py:151(<lambda>)
46839,0.145,0.000,6.886,0.000,/usr/local/lib/python3.7/dist-packages/torch/nn/modules/container.py:98(forward)
651861,0.279,0.000,6.866,0.000,/marl/marl_scalability/env/scalability_env.py:67(<lambda>)
9192532/9192530,6.623,0.000,6.624,0.000,{built-in method numpy.array}
500,0.018,0.000,6.281,0.013,/src/smarts/core/vehicle.py:300(build_agent_vehicle)
3190271,4.828,0.000,6.241,0.000,/usr/share/sumo/tools/sumolib/geomhelper.py:58(lineOffsetWithMinimumDistanceToPoint)
102528,0.998,0.000,6.152,0.000,/usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:397(check_array)
2325829,2.759,0.000,6.147,0.000,/src/smarts/core/utils/math.py:81(squared_dist)
50,0.003,0.000,6.104,0.122,/src/smarts/core/smarts.py:338(setup)
84507,0.165,0.000,5.815,0.000,/usr/local/lib/python3.7/dist-packages/torch/nn/modules/linear.py:86(forward)
98695/98694,0.026,0.000,5.599,0.000,{built-in method builtins.next}
84507,0.122,0.000,5.582,0.000,/usr/local/lib/python3.7/dist-packages/torch/nn/functional.py:1355(linear)
271,0.018,0.000,5.503,0.020,/marl/marl_scalability/baselines/sac/sac/policy.py:228(update_critic)
22149,0.024,0.000,5.477,0.000,/src/smarts/core/waypoints.py:181(closest_waypoint)
50,0.002,0.000,5.299,0.106,/src/smarts/core/scenario.py:240(variations_for_all_scenario_roots)
8378316,4.704,0.000,5.259,0.000,/usr/share/sumo/tools/sumolib/geomhelper.py:32(distance)
50,0.002,0.000,5.173,0.103,/src/smarts/core/scenario.py:172(__init__)
521,0.014,0.000,5.138,0.010,/usr/local/lib/python3.7/dist-packages/yaml/__init__.py:103(load)
511,0.001,0.000,5.103,0.010,/usr/local/lib/python3.7/dist-packages/yaml/__init__.py:154(safe_load)
521,0.001,0.000,5.095,0.010,/usr/local/lib/python3.7/dist-packages/yaml/constructor.py:47(get_single_data)
84507,5.080,0.000,5.080,0.000,{built-in method addmm}
21694,0.181,0.000,5.045,0.000,/src/smarts/core/vehicle.py:236(state)
50,0.076,0.002,4.956,0.099,/src/smarts/core/waypoints.py:133(__init__)
50,0.000,0.000,4.954,0.099,/src/smarts/core/trap_manager.py:69(__init__)
50,0.004,0.000,4.954,0.099,/src/smarts/core/trap_manager.py:74(init_traps)
11879,0.152,0.000,4.942,0.000,/marl/marl_scalability/baselines/common/social_vehicles_encoders/precog_encoder.py:53(forward)
521,0.001,0.000,4.839,0.009,/usr/local/lib/python3.7/dist-packages/yaml/composer.py:29(get_single_node)
500,0.007,0.000,4.832,0.010,/src/smarts/core/trap_manager.py:300(_mission2trap)
521,0.001,0.000,4.772,0.009,/usr/local/lib/python3.7/dist-packages/yaml/composer.py:50(compose_document)
51581/521,0.123,0.000,4.768,0.009,/usr/local/lib/python3.7/dist-packages/yaml/composer.py:63(compose_node)
3567/521,0.053,0.000,4.752,0.009,/usr/local/lib/python3.7/dist-packages/yaml/composer.py:117(compose_mapping_node)
2898361,3.196,0.000,4.741,0.000,/src/smarts/core/coordinates.py:52(__new__)
