,mem_usage,step,replay_usage
0,10,1010442240,3950096
1,20,1062244352,7900096
2,30,1140375552,11850096
3,40,1089421312,15800096
4,50,1090088960,19750096
5,60,1090408448,23700096
6,70,1065414656,27650096
7,80,1065857024,31600096
8,90,1066536960,35550096
9,100,1066946560,39500096
10,110,1067450368,43450096
11,120,1068150784,47400096
12,130,1068703744,51350096
13,140,1069170688,55300096
14,150,1069793280,59250096
15,160,1095913472,63200096
16,170,1096396800,67150096
17,180,1096962048,71100096
18,190,1097486336,75050096
19,200,1098203136,79000096
20,210,1098682368,82950096
21,220,1099321344,86900096
22,230,1099972608,90850096
23,240,1100455936,94800096
24,250,1101021184,98750096
25,260,1101545472,102700096
26,270,1102290944,106650096
27,280,1102811136,110600096
28,290,1103347712,114550096
29,300,1104556032,118500096
30,310,1105145856,122450096
31,320,1105862656,126400096
32,330,1106444288,130350096
33,340,1106980864,134300096
34,350,1107460096,138250096
35,360,1108029440,142200096
36,370,1108815872,146150096
37,380,1109274624,150100096
38,390,1109827584,154050096
39,400,1136082944,158000096
40,410,1162559488,161950096
41,420,1188823040,165900096
42,430,1240670208,169850096
43,440,1267126272,173800096
44,450,1293381632,177750096
45,460,1293844480,181700096
46,470,1320534016,185650096
47,480,1321074688,189600096
48,490,1296031744,193550096
49,500,1322217472,197500096
50,510,1374285824,201450096
51,520,1272262656,205400096
52,530,1349775360,209350096
53,540,1299214336,213300096
54,550,1325412352,217250096
55,560,1351778304,221200096
56,570,1352302592,225150096
57,580,1327419392,229100096
58,590,1353613312,233050096
59,600,1354399744,237000096
60,610,1354883072,240950096
61,620,1407070208,244900096
62,630,1407619072,248850096
63,640,1357029376,252800096
64,650,1306292224,256750096
65,660,1306935296,260700096
66,670,1307471872,264650096
67,680,1308258304,268600096
68,690,1309032448,272550096
69,700,1309560832,276500096
70,710,1310314496,280450096
71,720,1310879744,284400096
72,730,1311666176,288350096
73,740,1312190464,292300096
74,750,1312976896,296250096
75,760,1323417600,300200096
76,770,1323945984,304150096
77,780,1324728320,308100096
78,790,1325527040,312050096
79,800,1326043136,316000096
80,810,1326833664,319950096
81,820,1327616000,323900096
82,830,1328136192,327850096
83,840,1328943104,331800096
84,850,1329721344,335750096
85,860,1330233344,339700096
86,870,1331019776,343650096
87,880,1331810304,347600096
