,mem_usage,step
0,5390569472,100
1,5584371712,200
2,5883482112,300
3,8301961216,400
4,8550936576,500
5,8815280128,600
6,9049358336,700
7,9306013696,800
8,9472589824,900
9,9737023488,1000
10,9901842432,1100
11,10233356288,1200
12,10435604480,1300
13,10651435008,1400
14,10883403776,1500
