,mem_usage,step
0,100,5326319616
1,200,5326565376
2,300,5326811136
3,400,5327085568
4,500,5327331328
5,600,5327540224
6,700,5327728640
7,800,5327929344
8,900,5327929344
9,1000,5328191488
10,1100,5328453632
11,1200,5328715776
12,1300,5328715776
13,1400,5328977920
14,1500,5329240064
15,1600,5329502208
16,1700,5329764352
17,1800,5329764352
18,1900,5330026496
19,2000,5330288640
20,2100,5340540928
21,2200,5340540928
22,2300,5340540928
23,2400,5340540928
24,2500,5340540928
25,2600,5340540928
26,2700,5340540928
27,2800,5340540928
28,2900,5340540928
29,3000,5340540928
30,3100,5340626944
31,3200,5340790784
32,3300,5340790784
33,3400,5341052928
34,3500,5341052928
35,3600,5341315072
36,3700,5341577216
37,3800,5341577216
38,3900,5341839360
39,4000,5342101504
40,4100,5343674368
41,4200,5343674368
42,4300,5343674368
43,4400,5343674368
44,4500,5343674368
45,4600,5343674368
46,4700,5343674368
47,4800,5343674368
48,4900,5343674368
49,5000,5352112128
