,mem_usage,step
0,100,5859737600
1,200,6106652672
2,300,6306484224
3,400,6463881216
4,500,6608470016
5,600,6720593920
6,700,6834479104
7,800,6946394112
8,900,7066697728
9,1000,7187873792
10,1100,7450595328
11,1200,7623983104
12,1300,7796391936
13,1400,7967932416
14,1500,8126353408
15,1600,8263118848
16,1700,8380551168
17,1800,8500060160
18,1900,8624054272
19,2000,8737046528
20,2100,8834813952
21,2200,8934146048
22,2300,9022226432
23,2400,9109782528
24,2500,9194213376
25,2600,9283043328
26,2700,9371033600
27,2800,9449148416
28,2900,9539870720
29,3000,9603813376
30,3100,9658621952
31,3200,9707913216
32,3300,9757429760
33,3400,9809199104
34,3500,9850486784
35,3600,9890594816
36,3700,9927012352
37,3800,9969614848
38,3900,10010308608
39,4000,10049892352
40,4100,10081632256
41,4200,10112024576
42,4300,10144530432
43,4400,10174808064
44,4500,10205347840
45,4600,10235883520
46,4700,10266357760
47,4800,10309591040
48,4900,10339217408
49,5000,10492649472
50,5100,10917552128
51,5200,11205914624
52,5300,11419824128
53,5400,11604377600
54,5500,11750514688
55,5600,11877609472
56,5700,12004466688
57,5800,12129247232
58,5900,12250357760
59,6000,12387209216
60,6100,12577996800
61,6200,12744298496
62,6300,12899565568
63,6400,13045944320
64,6500,13163065344
65,6600,13281476608
66,6700,13400207360
67,6800,13518102528
68,6900,13635735552
69,7000,13753626624
70,7100,13869154304
71,7200,13977575424
72,7300,14076522496
73,7400,14174416896
74,7500,14272581632
75,7600,14371000320
76,7700,14469423104
77,7800,14567583744
78,7900,14664167424
79,8000,14762852352
80,8100,14861008896
81,8200,14959693824
82,8300,15058116608
83,8400,15156539392
84,8500,15251804160
85,8600,15307853824
86,8700,15357345792
87,8800,15406542848
88,8900,15456014336
89,9000,15505752064
90,9100,15555227648
91,9200,15595753472
92,9300,15635492864
93,9400,15675232256
94,9500,15714967552
95,9600,15752339456
96,9700,15782342656
97,9800,15812337664
98,9900,15841816576
99,10000,16001892352
