ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,0.000,0.000,648.217,648.217,/home/harry/individual_project/.venv/lib/python3.8/site-packages/rl_agents/trainer/evaluation.py:105(train)
1,0.003,0.003,648.172,648.172,/home/harry/individual_project/.venv/lib/python3.8/site-packages/rl_agents/trainer/evaluation.py:129(run_episodes)
756,0.032,0.000,644.920,0.853,/home/harry/individual_project/.venv/lib/python3.8/site-packages/rl_agents/trainer/evaluation.py:152(step)
756,0.002,0.000,640.031,0.847,/home/harry/individual_project/.venv/lib/python3.8/site-packages/gym/wrappers/monitor.py:29(step)
756,0.006,0.000,640.014,0.847,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/envs/common/abstract.py:197(step)
756,0.038,0.000,629.690,0.833,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/envs/common/abstract.py:220(_simulate)
11340,0.249,0.000,421.882,0.037,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/road.py:288(act)
567000,3.219,0.000,419.915,0.001,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/behavior.py:77(act)
674935,32.095,0.000,288.766,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/road.py:307(neighbour_vehicles)
120551582/98953398,116.214,0.000,260.564,0.000,{built-in method numpy.core._multiarray_umath.implement_array_function}
11340,5.380,0.000,207.585,0.018,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/road.py:293(step)
39700108,70.108,0.000,197.921,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/lane.py:164(local_coordinates)
14458500,8.341,0.000,160.036,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/kinematics.py:163(check_collision)
94758939,40.545,0.000,153.879,0.000,<__array_function__ internals>:2(dot)
14458500,26.278,0.000,141.116,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/kinematics.py:195(_is_colliding)
14571635,7.008,0.000,100.096,0.000,<__array_function__ internals>:2(norm)
14571635,40.687,0.000,84.346,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/linalg/linalg.py:2362(norm)
3463587,1.947,0.000,79.239,0.000,<__array_function__ internals>:2(clip)
4048402,2.804,0.000,74.329,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/fromnumeric.py:52(_wrapfunc)
3463587,2.889,0.000,73.827,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2044(clip)
33747506,57.983,0.000,62.177,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/lane.py:61(on_lane)
578413,5.845,0.000,59.711,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/controller.py:113(steering_control)
3460163,6.319,0.000,58.269,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/_methods.py:124(_clip)
566317,0.851,0.000,48.174,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/behavior.py:198(change_lane_policy)
52882,0.226,0.000,45.352,0.001,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/behavior.py:237(mobil)
578340,7.940,0.000,41.566,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/kinematics.py:121(step)
2302171,2.529,0.000,41.409,0.000,{method 'clip' of 'numpy.generic' objects}
567000,0.604,0.000,41.218,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/behavior.py:112(step)
6920326,17.778,0.000,38.233,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/_methods.py:90(_clip_dep_is_scalar_nan)
60700634,16.586,0.000,37.549,0.000,{built-in method builtins.isinstance}
823751,7.046,0.000,35.174,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/behavior.py:123(acceleration)
578340,0.879,0.000,32.629,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/kinematics.py:156(on_state_update)
583440,2.901,0.000,31.886,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/road.py:49(get_closest_lane_index)
1741851,2.550,0.000,26.178,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/fromnumeric.py:39(_wrapit)
2333760,7.953,0.000,24.085,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/lane.py:102(distance_with_heading)
49928823,10.144,0.000,20.551,0.000,/usr/lib/python3.8/abc.py:96(__instancecheck__)
