,mem_usage,step
0,5162586112,100
1,5203668992,200
2,5433110528,300
3,5453107200,400
4,5494345728,500
5,5535596544,600
6,5576818688,700
7,5629083648,800
8,5670596608,900
9,5704323072,1000
10,5796610048,1100
11,5837840384,1200
12,5879070720,1300
13,5919682560,1400
14,5960708096,1500
15,6002139136,1600
16,6042755072,1700
17,6092730368,1800
18,6134161408,1900
19,6176251904,2000
20,6217306112,2100
21,6259019776,2200
22,6300164096,2300
23,6341431296,2400
24,6382264320,2500
25,6423146496,2600
26,6464163840,2700
27,6505189376,2800
28,6546415616,2900
29,6587236352,3000
30,6631661568,3100
31,6678577152,3200
32,6719807488,3300
33,6754635776,3400
34,6796816384,3500
35,6837895168,3600
36,6883237888,3700
37,6924054528,3800
38,6962184192,3900
39,7010144256,4000
40,7045693440,4100
41,7095525376,4200
42,7136829440,4300
43,7179505664,4400
44,7221006336,4500
45,7252865024,4600
46,7299350528,4700
47,7344791552,4800
48,7381307392,4900
49,7421923328,5000
