,mem_usage,step
0,5385007104,100
1,5388075008,200
2,5395075072,300
3,5396164608,400
4,5403463680,500
5,5402365952,600
6,5413244928,700
7,5415751680,800
8,5418360832,900
9,5441830912,1000
10,5490315264,1100
11,5528035328,1200
12,5528129536,1300
13,5531115520,1400
14,5542199296,1500
15,5542318080,1600
16,5561176064,1700
17,5561688064,1800
18,5565227008,1900
19,5586505728,2000
20,5586911232,2100
21,5595377664,2200
22,5600546816,2300
23,5606113280,2400
24,5611970560,2500
25,5625081856,2600
26,5625081856,2700
27,5634101248,2800
28,5643186176,2900
29,5644079104,3000
30,5660499968,3100
31,5660569600,3200
32,5672800256,3300
33,5674131456,3400
34,5683732480,3500
35,5684592640,3600
36,5686534144,3700
37,5702389760,3800
38,5709996032,3900
39,5722652672,4000
40,5745954816,4100
41,5745954816,4200
42,5750251520,4300
43,5755064320,4400
44,5765070848,4500
45,5763350528,4600
46,5792374784,4700
47,5792374784,4800
48,5797097472,4900
49,5799030784,5000
