100,98,98,98,96,96,96,96,96,96,96,96,96,96,96,95,95,95,95,92,92,92,90,89,89,88,87,86,86,84,81,79,79,79,79,78,77,77,75,75,73,73,73,73,73,72,72,71,71,71,71,71,71,71,71,71,71,71,71,70,68,68,68,66,66,66,66,66,66,66,66,66,66,66,66,66,64,64,64,64,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,0
100,98,98,98,98,98,98,98,98,98,98,96,96,96,96,96,96,96,96,96,96,96,96,95,95,93,93,93,92,92,92,88,88,88,88,86,86,86,85,84,84,84,84,82,82,82,82,82,82,80,80,79,79,79,79,77,77,77,77,77,75,72,72,72,72,72,72,72,72,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,70,70,70,70,70,68,0
100,100,100,100,100,100,100,100,100,100,100,99,98,98,98,98,98,97,97,95,94,92,89,89,89,89,86,86,86,83,83,83,81,81,80,80,79,79,79,79,79,79,78,78,78,78,78,78,78,78,76,76,76,76,76,76,76,76,76,76,76,75,75,75,75,74,74,74,74,74,74,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,72,72,72,72,72,71,71,70,68,68,68,68,0
100,96,96,96,96,96,96,96,96,94,94,94,92,91,91,91,91,91,91,90,90,89,87,86,86,86,86,85,85,84,82,82,82,82,81,81,80,80,80,78,78,78,78,75,75,73,73,73,72,71,71,71,71,71,71,71,69,68,68,68,67,67,65,65,65,65,65,64,64,64,63,63,63,63,63,62,61,61,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,59,59,59,59,59,0
100,98,98,98,96,92,92,92,92,90,90,88,85,85,85,85,82,82,82,82,82,82,82,82,82,81,81,81,79,79,79,79,79,79,79,79,79,79,79,77,76,76,76,75,75,75,74,73,73,73,73,73,73,73,72,72,72,72,72,72,72,70,70,70,70,70,70,69,69,69,69,69,69,68,68,68,68,68,68,68,68,68,68,68,67,65,65,65,65,65,65,64,64,64,64,64,64,64,64,0
100,100,100,100,100,100,98,98,98,98,98,98,98,97,97,97,97,97,97,96,96,96,95,95,95,95,95,93,93,93,93,92,92,91,90,90,90,89,88,87,87,87,87,87,87,86,86,86,86,85,85,85,85,80,78,78,76,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,74,74,73,73,73,71,70,70,70,70,69,67,67,67,67,67,65,65,65,63,63,63,63,63,63,63,63,0
100,92,90,90,88,88,88,88,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,85,85,85,85,85,85,85,83,83,81,78,78,78,78,78,78,77,77,77,75,75,75,75,75,75,73,73,72,72,72,72,72,72,72,72,70,70,70,68,68,68,68,68,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,65,65,65,64,64,64,64,64,64,63,63,63,61,59,0
100,98,98,98,98,98,98,96,96,96,95,94,94,94,94,94,93,93,93,93,93,93,90,88,88,88,88,86,86,86,85,83,83,82,82,82,79,78,78,78,77,77,75,74,74,74,74,74,74,74,74,74,74,74,73,73,72,70,70,69,69,68,68,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,64,64,64,64,64,64,64,64,64,63,63,0
100,100,98,96,96,96,96,96,96,96,96,94,94,94,94,94,94,94,94,94,93,93,91,90,90,90,89,89,89,89,89,87,87,85,85,85,84,83,83,82,80,80,80,79,79,79,79,79,79,79,79,78,78,78,77,76,73,73,73,72,72,72,72,72,71,71,71,71,71,71,71,70,70,70,70,70,70,70,70,70,70,70,70,70,70,69,69,68,68,68,68,67,66,65,65,65,65,65,65,0
100,98,98,98,98,98,98,98,94,94,94,94,94,92,92,92,92,92,92,92,92,92,90,88,88,88,88,88,87,86,86,86,86,85,84,84,82,82,82,82,81,81,81,81,81,81,81,81,81,81,81,81,81,81,79,79,78,78,77,77,75,73,73,73,73,73,73,73,73,73,71,71,71,71,70,69,69,69,68,68,68,66,66,64,64,62,62,62,62,62,61,60,60,60,58,58,58,58,58,0
