,mem_usage,step
0,5375000576,100
1,5453647872,200
2,5532655616,300
3,5611560960,400
4,5690359808,500
5,5769293824,600
6,5848784896,700
7,5927985152,800
8,6007209984,900
9,6098022400,1000
10,6176960512,1100
11,6256041984,1200
12,6335520768,1300
13,6414471168,1400
14,6493761536,1500
15,6572965888,1600
16,6651953152,1700
17,6731161600,1800
18,6810497024,1900
19,6901612544,2000
20,6949867520,2100
21,6949867520,2200
22,6949867520,2300
23,6949867520,2400
24,6949867520,2500
25,6949867520,2600
26,6949867520,2700
27,6949867520,2800
28,6949867520,2900
29,6938681344,3000
30,6938681344,3100
31,6938681344,3200
32,6938681344,3300
33,6938890240,3400
34,6939156480,3500
35,6939156480,3600
36,6939418624,3700
37,6939418624,3800
38,6939680768,3900
39,6939426816,4000
40,6949482496,4100
41,6949482496,4200
42,6949482496,4300
43,6949482496,4400
44,6949482496,4500
45,6949482496,4600
46,6949482496,4700
47,6949482496,4800
48,6949482496,4900
