ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,0.000,0.000,407.379,407.379,/home/harry/individual_project/.venv/lib/python3.8/site-packages/rl_agents/trainer/evaluation.py:105(train)
1,0.001,0.001,407.312,407.312,/home/harry/individual_project/.venv/lib/python3.8/site-packages/rl_agents/trainer/evaluation.py:129(run_episodes)
203,0.008,0.000,394.463,1.943,/home/harry/individual_project/.venv/lib/python3.8/site-packages/rl_agents/trainer/evaluation.py:152(step)
203,0.001,0.000,387.371,1.908,/home/harry/individual_project/.venv/lib/python3.8/site-packages/gym/wrappers/monitor.py:29(step)
203,0.001,0.000,387.366,1.908,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/envs/common/abstract.py:197(step)
203,0.011,0.000,291.146,1.434,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/envs/common/abstract.py:220(_simulate)
59060957/44400981,48.416,0.000,160.129,0.000,{built-in method numpy.core._multiarray_umath.implement_array_function}
3045,0.128,0.000,145.323,0.048,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/road.py:288(act)
3045,4.006,0.001,144.521,0.047,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/road.py:293(step)
152250,0.728,0.000,130.670,0.001,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/behavior.py:77(act)
10870650,6.242,0.000,122.560,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/kinematics.py:163(check_collision)
10870650,19.143,0.000,108.488,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/kinematics.py:195(_is_colliding)
228,0.003,0.000,108.089,0.474,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/envs/common/observation.py:373(observe)
8208,0.024,0.000,108.086,0.013,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/envs/common/observation.py:374(<genexpr>)
7980,0.260,0.000,108.062,0.014,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/envs/common/observation.py:187(observe)
152529,11.488,0.000,100.968,0.001,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/road.py:307(neighbour_vehicles)
11712295,5.545,0.000,78.148,0.000,<__array_function__ internals>:2(norm)
15210873,25.139,0.000,68.955,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/lane.py:164(local_coordinates)
11712295,32.342,0.000,65.800,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/linalg/linalg.py:2362(norm)
42335228,17.817,0.000,62.437,0.000,<__array_function__ internals>:2(dot)
7980,0.209,0.000,58.258,0.007,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/envs/common/observation.py:165(normalize_obs)
1362759,0.754,0.000,57.675,0.000,<__array_function__ internals>:2(clip)
1635651,1.178,0.000,55.968,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/fromnumeric.py:52(_wrapfunc)
1362759,1.134,0.000,55.594,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2044(clip)
62830857,14.934,0.000,29.272,0.000,{built-in method builtins.isinstance}
31920,0.209,0.000,29.081,0.001,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/generic.py:7600(clip)
31920,0.499,0.000,27.572,0.001,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/generic.py:7550(_clip_with_scalar)
63840,0.151,0.000,24.860,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/generic.py:9147(where)
63840,0.889,0.000,24.676,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/generic.py:9001(_where)
239134,2.414,0.000,24.107,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/controller.py:113(steering_control)
12812639,20.946,0.000,22.509,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/lane.py:61(on_lane)
1330839,2.363,0.000,21.639,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/_methods.py:124(_clip)
87685,0.386,0.000,20.606,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/frame.py:2987(__getitem__)
