,mem_usage
0,478.3359375
1,478.48046875
2,559.62109375
3,713.40625
4,1089.89453125
5,1217.12890625
6,1231.546875
7,1257.41796875
8,1266.0
9,1268.05078125
10,1270.9609375
11,1279.34375
12,1279.3828125
13,1279.4375
14,1281.37109375
15,1281.87109375
16,1281.87109375
17,1281.87109375
18,1281.87109375
19,1281.87109375
20,1281.87109375
21,1281.87109375
22,1281.87109375
23,1281.87109375
24,1281.87109375
25,1281.87109375
26,1281.87109375
27,1281.87109375
28,1281.87109375
29,1281.87109375
30,1281.87109375
31,1281.87109375
32,1281.87109375
33,1281.87109375
34,1281.87109375
35,1281.87109375
36,1281.87109375
37,1281.87109375
38,1281.87109375
39,1281.87109375
40,1282.03125
41,1282.08203125
42,1287.34375
43,1290.12890625
44,1291.66015625
45,1292.41015625
46,1292.41015625
47,1292.41015625
48,1292.41015625
49,1293.28125
50,1293.28125
51,1293.28125
52,1293.28125
53,1293.28125
54,1293.28125
55,1293.28125
56,1293.28125
57,1293.28125
58,1293.28125
59,1293.28125
60,1293.28125
61,1293.28125
62,1293.28125
63,1293.28125
64,1293.28125
65,1293.28125
66,1293.28125
67,1293.28125
68,1293.421875
69,1296.7734375
70,1300.8984375
71,1301.796875
72,1301.796875
73,1301.97265625
74,1301.97265625
75,1302.31640625
76,1302.31640625
77,1303.96484375
78,1303.96484375
79,1303.96484375
80,1304.21875
81,1305.71484375
82,1306.46484375
83,1306.46484375
84,1306.46484375
85,1306.46484375
86,1306.46484375
87,1306.46484375
88,1306.46484375
89,1306.46484375
90,1306.46484375
91,1306.46484375
92,1306.46484375
93,1306.46484375
94,1306.46484375
95,1306.46484375
96,1307.19921875
97,1307.19921875
98,1307.19921875
99,1308.484375
100,1308.484375
101,1308.484375
102,1308.484375
103,1308.484375
104,1308.484375
105,1308.484375
106,1308.484375
107,1308.484375
108,1308.484375
109,1308.484375
110,1308.484375
111,1308.484375
112,1308.484375
113,1308.484375
114,1308.484375
115,1308.484375
