,mem_usage,step
0,4935512064,100
1,4946210816,200
2,5156319232,300
3,5164969984,400
4,5173612544,500
5,5182271488,600
6,5190938624,700
7,5209235456,800
8,5217607680,900
9,5226258432,1000
10,5270949888,1100
11,5290221568,1200
12,5300645888,1300
13,5322670080,1400
14,5330993152,1500
15,5340823552,1600
16,5350862848,1700
17,5361041408,1800
18,5372407808,1900
19,5382238208,2000
20,5401505792,2100
21,5414817792,2200
22,5424844800,2300
23,5434490880,2400
24,5456351232,2500
25,5464997888,2600
26,5475307520,2700
27,5485596672,2800
28,5495808000,2900
29,5505916928,3000
30,5540483072,3100
31,5560512512,3200
32,5570543616,3300
33,5604331520,3400
34,5614166016,3500
35,5624250368,3600
36,5654851584,3700
37,5664743424,3800
38,5674770432,3900
39,5720072192,4000
40,5741441024,4100
41,5762510848,4200
42,5773991936,4300
43,5792681984,4400
44,5814333440,4500
45,5835685888,4600
46,5846323200,4700
47,5856612352,4800
48,5878308864,4900
49,5900201984,5000
