,mem_usage,step
0,5333655552,100
1,5373353984,200
2,5413781504,300
3,5453254656,400
4,5492879360,500
5,5532385280,600
6,5571948544,700
7,5611704320,800
8,5651210240,900
9,5701738496,1000
10,5805625344,1100
11,5837238272,1200
12,5885042688,1300
13,5922873344,1400
14,5962670080,1500
15,6003187712,1600
16,6036148224,1700
17,6083497984,1800
18,6112120832,1900
19,6159880192,2000
20,6206197760,2100
21,6249234432,2200
22,6285291520,2300
23,6327963648,2400
24,6355767296,2500
25,6399741952,2600
26,6439628800,2700
27,6467411968,2800
28,6506786816,2900
29,6558765056,3000
30,6587318272,3100
31,6625562624,3200
32,6677721088,3300
33,6715310080,3400
34,6757859328,3500
35,6796251136,3600
36,6832504832,3700
37,6864941056,3800
38,6910357504,3900
39,6957391872,4000
40,6989107200,4100
41,7032631296,4200
42,7069540352,4300
43,7114301440,4400
44,7167942656,4500
45,7201329152,4600
46,7231688704,4700
47,7288598528,4800
48,7321841664,4900
49,7357161472,5000
50,7402119168,5100
51,7441362944,5200
52,7470379008,5300
53,7520391168,5400
