,mem_usage,step
0,5704720384,100
1,6041698304,200
2,6345822208,300
3,6649593856,400
4,6998204416,500
5,7323869184,600
6,7634153472,700
7,7939891200,800
8,8237551616,900
9,8587567104,1000
10,8960270336,1100
11,9302859776,1200
12,9603416064,1300
13,9969139712,1400
14,10251591680,1500
15,10501423104,1600
16,10846490624,1700
17,11212255232,1800
18,11538886656,1900
19,11883737088,2000
20,12280922112,2100
21,12586008576,2200
22,12924231680,2300
23,13282508800,2400
24,13571072000,2500
25,13888983040,2600
26,14261071872,2700
27,14553776128,2800
28,14920712192,2900
29,15280689152,3000
30,15595180032,3100
31,15909019648,3200
32,16271732736,3300
33,16566226944,3400
34,16935661568,3500
35,17309175808,3600
36,17576476672,3700
37,17932242944,3800
38,18311782400,3900
39,18630836224,4000
40,19001135104,4100
41,19332497408,4200
42,19623972864,4300
43,19985633280,4400
44,20293689344,4500
45,20594167808,4600
46,20967821312,4700
47,21284343808,4800
48,21643853824,4900
49,22032384000,5000
