,mem_usage,step
0,100,5538512896
1,200,5747318784
2,300,5951885312
3,400,6174040064
4,500,6358437888
5,600,6582444032
6,700,6783733760
7,800,6965030912
8,900,7182508032
9,1000,7393746944
10,1100,7591993344
11,1200,7791165440
12,1300,7984222208
13,1400,8219348992
14,1500,8434241536
15,1600,8623206400
16,1700,8847319040
17,1800,9020440576
18,1900,9231888384
19,2000,9451110400
20,2100,9644482560
21,2200,9859371008
22,2300,10074447872
23,2400,10271543296
24,2500,10501140480
25,2600,10704166912
26,2700,10931232768
27,2800,11138691072
28,2900,11330523136
29,3000,11550941184
30,3100,11766296576
31,3200,11976994816
32,3300,12175704064
33,3400,12398272512
34,3500,12603412480
35,3600,12821147648
36,3700,13025652736
37,3800,13241724928
38,3900,13451018240
39,4000,13676806144
40,4100,13871820800
41,4200,14097756160
42,4300,14317826048
43,4400,14498054144
44,4500,14718713856
45,4600,14925455360
46,4700,15145672704
47,4800,15343091712
48,4900,15539834880
49,5000,15790858240
