,mem_usage,step,replay_usage
0,100,5421580288,0
1,200,5425815552,0
2,300,5419827200,0
3,400,5422022656,0
4,500,5424451584,0
5,600,5427650560,0
6,700,5435559936,0
7,800,5443715072,0
8,900,5446709248,0
9,1000,5456998400,0
10,1100,5532086272,0
11,1200,5540962304,0
12,1300,5545164800,0
13,1400,5548453888,0
14,1500,5541584896,0
15,1600,5543931904,0
16,1700,5546090496,0
17,1800,5553385472,0
18,1900,5557628928,0
19,2000,5560905728,0
20,2100,5570818048,0
21,2200,5564186624,0
22,2300,5573136384,0
23,2400,5575606272,0
24,2500,5575876608,0
25,2600,5577658368,0
26,2700,5591195648,0
27,2800,5581045760,0
28,2900,5583417344,0
29,3000,5585371136,0
30,3100,5587226624,0
31,3200,5587714048,0
32,3300,5588840448,0
33,3400,5590478848,0
34,3500,5590974464,0
35,3600,5590974464,0
36,3700,5591416832,0
37,3800,5589651456,0
38,3900,5598289920,0
39,4000,5594304512,0
40,4100,5602656256,0
41,4200,5604450304,0
42,4300,5606686720,0
43,4400,5607583744,0
44,4500,5609254912,0
45,4600,5615296512,0
46,4700,5615091712,0
47,4800,5615316992,0
48,4900,5615575040,0
49,5000,5691576320,0
