,mem_usage,step
0,5370798080,100
1,5634998272,200
2,5865984000,300
3,7933394944,400
4,8141651968,500
5,8417914880,600
6,8638513152,700
7,8949317632,800
8,9251971072,900
9,9437245440,1000
10,9645531136,1100
11,9912393728,1200
12,10137055232,1300
13,10357407744,1400
14,10608152576,1500
