,mem_usage,step
0,5808111616,100
1,6454566912,200
2,7056257024,300
3,7748210688,400
4,8461201408,500
5,9048735744,600
6,9593618432,700
7,10265833472,800
8,10916044800,900
9,11413819392,1000
10,12094390272,1100
11,12764581888,1200
12,13358739456,1300
13,13943402496,1400
14,14604890112,1500
