,mem_usage,step,replay_usage
0,100,5545484288,0
1,200,5549465600,0
2,300,5544796160,0
3,400,5550346240,0
4,500,5550247936,0
5,600,5546635264,0
6,700,5548290048,0
7,800,5550764032,0
8,900,5554302976,0
9,1000,5557829632,0
10,1100,5656276992,0
11,1200,5656166400,0
12,1300,5657292800,0
13,1400,5658087424,0
14,1500,5660200960,0
15,1600,5662011392,0
16,1700,5663580160,0
17,1800,5665157120,0
18,1900,5666988032,0
19,2000,5668564992,0
20,2100,5667463168,0
21,2200,5680701440,0
22,2300,5681229824,0
23,2400,5688639488,0
24,2500,5691678720,0
25,2600,5693898752,0
26,2700,5690060800,0
27,2800,5693935616,0
28,2900,5699284992,0
29,3000,5704892416,0
30,3100,5712044032,0
31,3200,5705326592,0
32,3300,5705326592,0
33,3400,5705605120,0
34,3500,5668823040,0
35,3600,5712932864,0
36,3700,5714178048,0
37,3800,5710917632,0
38,3900,5711720448,0
39,4000,5711720448,0
40,4100,5717123072,0
41,4200,5718958080,0
42,4300,5726429184,0
43,4400,5732958208,0
44,4500,5732450304,0
45,4600,5732450304,0
46,4700,5732585472,0
47,4800,5738946560,0
48,4900,5739139072,0
49,5000,5876449280,0
