,mem_usage,step
0,7589093376,100
1,9468268544,200
2,11210469376,300
3,12952920064,400
4,14694268928,500
5,16436080640,600
6,18177228800,700
7,19917611008,800
8,21658599424,900
9,23441223680,1000
10,25505140736,1100
11,27362836480,1200
12,29189083136,1300
13,30651600896,1400
14,32075513856,1500
15,33500704768,1600
16,34925780992,1700
17,36349390848,1800
18,37774331904,1900
19,39199141888,2000
20,39883874304,2100
21,39886766080,2200
22,39887028224,2300
23,39891746816,2400
24,39891746816,2500
25,39891746816,2600
26,39891746816,2700
27,40713097216,2800
28,42598150144,2900
29,44355383296,3000
30,44355383296,3100
31,44355383296,3200
32,44355383296,3300
33,44353163264,3400
34,44353163264,3500
35,44354215936,3600
36,46117871616,3700
37,47939395584,3800
38,48581689344,3900
39,48810475520,4000
40,49360404480,4100
41,49360404480,4200
42,49360404480,4300
43,49360404480,4400
44,49360404480,4500
45,49360404480,4600
46,49360404480,4700
47,49360404480,4800
48,49361731584,4900
49,49361731584,5000
