,mem_usage,step
0,100,5830922240
1,200,6041378816
2,300,6224412672
3,400,6388174848
4,500,6556446720
5,600,6706638848
6,700,6860132352
7,800,7006003200
8,900,7148535808
9,1000,7268245504
10,1100,7522770944
11,1200,7691837440
12,1300,7857762304
13,1400,8021254144
14,1500,8158388224
15,1600,8292577280
16,1700,8418402304
17,1800,8536629248
18,1900,8633667584
19,2000,8729350144
20,2100,8816910336
21,2200,8904998912
22,2300,9001373696
23,2400,9079234560
24,2500,9151078400
25,2600,9215553536
26,2700,9281585152
27,2800,9364332544
28,2900,9435336704
29,3000,9504755712
30,3100,9568641024
31,3200,9650360320
32,3300,9710010368
33,3400,9793196032
34,3500,9861627904
35,3600,9930039296
36,3700,9997950976
37,3800,10066350080
38,3900,10134781952
39,4000,10203713536
40,4100,10266890240
41,4200,10317070336
42,4300,10366091264
43,4400,10415374336
44,4500,10464395264
45,4600,10525749248
46,4700,10575020032
47,4800,10630332416
48,4900,10672812032
49,5000,10836250624
50,5100,11277914112
51,5200,11535863808
52,5300,11730403328
53,5400,11902922752
54,5500,12052779008
55,5600,12197220352
56,5700,12344283136
57,5800,12516352000
58,5900,12653969408
59,6000,12799492096
60,6100,12941860864
61,6200,13068705792
62,6300,13196070912
63,6400,13309505536
64,6500,13426614272
65,6600,13544767488
66,6700,13662400512
67,6800,13776871424
68,6900,13884506112
69,7000,13979783168
70,7100,14067396608
71,7200,14145560576
72,7300,14214242304
73,7400,14283714560
74,7500,14352928768
75,7600,14421622784
76,7700,14478979072
77,7800,14519771136
78,7900,14559506432
79,8000,14599507968
80,8100,14639247360
81,8200,14678982656
82,8300,14718722048
83,8400,14758461440
84,8500,14797934592
85,8600,14834270208
86,8700,14870863872
87,8800,14910603264
88,8900,14950342656
89,9000,14990077952
90,9100,15030607872
91,9200,15070867456
92,9300,15111135232
93,9400,15151398912
94,9500,15191400448
95,9600,15231397888
96,9700,15271923712
97,9800,15311925248
98,9900,15348240384
99,10000,15493873664
