,mem_usage,step
0,100,1055080448
1,200,1055158272
2,300,1056096256
3,400,1056358400
4,500,1065582592
5,600,1437351936
6,700,1694355456
7,800,1694724096
8,900,1694986240
9,1000,1695248384
10,1100,1695248384
11,1200,1695510528
12,1300,1695510528
13,1400,1695510528
14,1500,1695510528
15,1600,1695772672
16,1700,1695772672
17,1800,1695772672
18,1900,1695772672
19,2000,1696034816
20,2100,1696034816
21,2200,1696034816
22,2300,1696034816
23,2400,1696296960
24,2500,1696296960
25,2600,1696296960
26,2700,1696296960
27,2800,1689993216
28,2900,1689993216
29,3000,1689993216
30,3100,1689993216
31,3200,1689993216
32,3300,1689993216
33,3400,1689993216
34,3500,1689993216
35,3600,1689993216
36,3700,1689993216
37,3800,1689993216
38,3900,1689993216
39,4000,1689993216
40,4100,1689993216
41,4200,1689993216
42,4300,1689993216
43,4400,1689993216
44,4500,1689993216
45,4600,1689993216
46,4700,1689993216
47,4800,1696841728
48,4900,1696841728
49,5000,1696841728
50,5100,1696841728
51,5200,1696841728
52,5300,1697103872
53,5400,1697103872
54,5500,1697103872
55,5600,1697366016
56,5700,1695031296
57,5800,1695031296
58,5900,1695268864
59,6000,1695268864
60,6100,1695531008
61,6200,1695531008
62,6300,1695531008
63,6400,1695793152
64,6500,1696100352
65,6600,1696100352
66,6700,1696100352
67,6800,1696284672
68,6900,1696284672
69,7000,1696546816
70,7100,1696546816
71,7200,1701158912
72,7300,1701158912
73,7400,1701158912
74,7500,1701158912
75,7600,1701158912
76,7700,1701158912
77,7800,1701158912
78,7900,1701158912
79,8000,1701158912
80,8100,1701158912
81,8200,1701158912
82,8300,1701158912
83,8400,1701158912
84,8500,1701158912
85,8600,1701158912
86,8700,1701158912
87,8800,1701158912
88,8900,1701158912
89,9000,1701158912
90,9100,1701158912
91,9200,1701158912
92,9300,1701158912
93,9400,1808846848
94,9500,1808846848
95,9600,1808846848
96,9700,1808846848
97,9800,1808846848
98,9900,1808846848
99,10000,1808846848
