,mem_usage,step
0,100,5869948928
1,200,6152282112
2,300,6354145280
3,400,6536597504
4,500,6694936576
5,600,6849601536
6,700,6997975040
7,800,7129309184
8,900,7249113088
9,1000,7360000000
10,1100,7461711872
11,1200,7553200128
12,1300,7640498176
13,1400,7719661568
14,1500,7791763456
15,1600,7868035072
16,1700,7943794688
17,1800,8019304448
18,1900,8090857472
19,2000,8161636352
20,2100,8255479808
21,2200,8329654272
22,2300,8393248768
23,2400,8447438848
24,2500,8493228032
25,2600,8527433728
26,2700,8557961216
27,2800,8585863168
28,2900,8612720640
29,3000,8640618496
30,3100,8670883840
31,3200,8700866560
32,3300,8730599424
33,3400,8760852480
34,3500,8791105536
35,3600,8821104640
36,3700,8851365888
37,3800,8881356800
38,3900,8901877760
39,4000,8920035328
40,4100,8935055360
41,4200,8947396608
42,4300,8960028672
43,4400,8972181504
44,4500,8984547328
45,4600,8995336192
46,4700,9006391296
47,4800,9017188352
48,4900,9029033984
49,5000,9097478144
50,5100,9586892800
51,5200,9893695488
52,5300,10111836160
53,5400,10268397568
54,5500,10406027264
55,5600,10532859904
56,5700,10646282240
57,5800,10750218240
58,5900,10853347328
59,6000,10952331264
60,6100,11048378368
61,6200,11125477376
62,6300,11194683392
63,6400,11243364352
64,6500,11292311552
65,6600,11337064448
66,6700,11381555200
67,6800,11424444416
68,6900,11468390400
69,7000,11514699776
70,7100,11563118592
71,7200,11611537408
72,7300,11659431936
73,7400,11707584512
74,7500,11755479040
75,7600,11803369472
76,7700,11850735616
77,7800,11892858880
78,7900,11934941184
79,8000,11977048064
80,8100,12019412992
81,8200,12061253632
82,8300,12103356416
83,8400,12143624192
84,8500,12185464832
85,8600,12227567616
86,8700,12270198784
87,8800,12312563712
88,8900,12354666496
89,9000,12397035520
90,9100,12439138304
91,9200,12481241088
92,9300,12523343872
93,9400,12565708800
94,9500,12608077824
95,9600,12650442752
96,9700,12692811776
97,9800,12734914560
98,9900,12777279488
99,10000,12874305536
