,mem_usage,step
0,100,5577482240
1,200,5728751616
2,300,5843570688
3,400,5942136832
4,500,6026285056
5,600,6101020672
6,700,6173089792
7,800,6244413440
8,900,6314909696
9,1000,6376001536
10,1100,6437330944
11,1200,6497361920
12,1300,6558441472
13,1400,6619783168
14,1500,6680866816
15,1600,6741430272
16,1700,6797778944
17,1800,6853877760
18,1900,6910242816
19,2000,6966341632
20,2100,7044091904
21,2200,7110418432
22,2300,7175155712
23,2400,7233863680
24,2500,7294148608
25,2600,7354220544
26,2700,7416365056
27,2800,7476350976
28,2900,7536603136
29,3000,7601053696
30,3100,7659192320
31,3200,7708258304
32,3300,7756230656
33,3400,7804203008
34,3500,7851900928
35,3600,7898034176
36,3700,7946067968
37,3800,7995502592
38,3900,8043474944
39,4000,8091451392
40,4100,8127905792
41,4200,8164319232
42,4300,8200757248
43,4400,8224092160
44,4500,8246112256
45,4600,8270557184
46,4700,8288903168
47,4800,8307253248
48,4900,8325877760
49,5000,8371752960
50,5100,8583692288
51,5200,8729563136
52,5300,8852975616
53,5400,8965603328
54,5500,9055338496
55,5600,9135063040
56,5700,9208741888
57,5800,9281900544
58,5900,9353732096
59,6000,9412153344
60,6100,9459519488
61,6200,9507409920
62,6300,9548468224
63,6400,9586905088
64,6500,9624809472
65,6600,9663217664
66,6700,9702158336
67,6800,9741402112
68,6900,9782681600
69,7000,9824526336
70,7100,9867153408
71,7200,9909784576
72,7300,9940164608
73,7400,9970429952
74,7500,9995952128
75,7600,10020163584
76,7700,10044637184
77,7800,10069110784
78,7900,10093584384
79,8000,10118320128
80,8100,10140704768
81,8200,10157809664
82,8300,10176229376
83,8400,10194653184
84,8500,10213072896
85,8600,10231226368
86,8700,10249674752
87,8800,10267807744
88,8900,10286227456
89,9000,10298335232
90,9100,10310443008
91,9200,10322808832
92,9300,10334912512
93,9400,10347282432
94,9500,10359386112
95,9600,10371756032
96,9700,10384125952
97,9800,10396495872
98,9900,10409127936
99,10000,10447843328
