,mem_usage,step
0,100,5585920000
1,200,5856227328
2,300,6123347968
3,400,6408331264
4,500,6681792512
5,600,6905413632
6,700,7172349952
7,800,7418675200
8,900,7708459008
9,1000,7989460992
10,1100,8228306944
11,1200,8507621376
12,1300,8754229248
13,1400,9027108864
14,1500,9297883136
15,1600,9530359808
16,1700,9823444992
17,1800,10092990464
18,1900,10346311680
19,2000,10631647232
20,2100,10886537216
21,2200,11216789504
22,2300,11460431872
23,2400,11755114496
24,2500,12024725504
25,2600,12334690304
26,2700,12582227968
27,2800,12922556416
28,2900,13201235968
29,3000,13464735744
30,3100,13765095424
31,3200,14005669888
32,3300,14328696832
33,3400,14603177984
34,3500,14904344576
35,3600,15212634112
36,3700,15490633728
37,3800,15855063040
38,3900,16148877312
39,4000,16466620416
40,4100,16762667008
41,4200,17075015680
42,4300,17364426752
43,4400,17635926016
44,4500,17892130816
45,4600,18205802496
46,4700,18437898240
47,4800,18751008768
48,4900,19067359232
49,5000,19374747648
