,mem_usage,step
0,5855715328,100
1,6471147520,200
2,7024066560,300
3,8918257664,400
4,9473687552,500
5,10011291648,600
6,10546855936,700
7,11373277184,800
8,11878690816,900
9,12439764992,1000
10,13768695808,1100
11,14802767872,1200
12,15265021952,1300
13,15852077056,1400
14,16328605696,1500
