,mem_usage,step,replay_usage
271,27200,1221238784,136398232
272,27300,1221238784,136748632
273,27400,1228316672,137235688
274,27500,1223860224,138034608
275,27600,1223860224,138567928
276,27700,1223860224,139095000
277,27800,1223860224,139620600
278,27900,1223860224,140146200
279,28000,1223860224,140671800
280,28100,1224122368,141197400
281,28200,1224122368,141723000
282,28300,1224646656,142248600
283,28400,1232510976,142870824
284,28500,1226743808,143748520
285,28600,1226743808,144426536
286,28700,1226743808,144952136
287,28800,1226743808,145477736
288,28900,1227268096,146003336
289,29000,1227530240,146528936
290,29100,1228058624,147054536
291,29200,1228328960,147580136
292,29300,1228328960,148105736
293,29400,1236967424,148729448
294,29500,1231462400,149605560
295,29600,1231462400,150407976
296,29700,1231462400,151114136
297,29800,1231986688,151824368
298,29900,1232793600,152532784
299,30000,1233297408,153190112
300,30100,1233821696,153715712
301,30200,1233821696,154241312
302,30300,1234083840,154616240
303,30400,1241952256,155119536
304,30500,1235922944,155995536
305,30600,1235922944,156871536
306,30700,1235922944,157751056
307,30800,1236709376,158593520
308,30900,1237516288,159296336
309,31000,1238024192,159997136
310,31100,1238294528,160697936
311,31200,1238544384,161130824
312,31300,1238806528,161432168
313,31400,1247035392,161820080
314,31500,1241792512,162482392
315,31600,1241792512,163007992
316,31700,1241792512,163533592
317,31800,1241792512,163889248
318,31900,1241792512,164239648
319,32000,1241792512,164590048
320,32100,1241792512,164940448
321,32200,1241792512,165290848
322,32300,1242054656,165641248
323,32400,1249394688,166157080
324,32500,1250181120,166878008
325,32600,1250967552,167583480
326,32700,1244676096,168284304
327,32800,1244676096,168985104
328,32900,1244942336,169686240
329,33000,1245736960,170387664
330,33100,1246253056,171091224
331,33200,1246777344,171625584
332,33300,1247035392,172151184
333,33400,1255165952,172743360
334,33500,1255690240,173111280
335,33600,1255952384,173461680
336,33700,1250185216,173812080
337,33800,1250185216,174162480
338,33900,1250185216,174512880
339,34000,1250185216,174863280
340,34100,1250185216,175213680
341,34200,1250185216,175564080
342,34300,1250185216,175917504
343,34400,1257263104,176442048
344,34500,1257787392,176981280
345,34600,1258049536,177331680
346,34700,1258311680,177533160
347,34800,1258573824,177708360
348,34900,1258835968,177883560
349,35000,1258835968,178058760
350,35100,1259098112,178233960
351,35200,1259360256,178409160
352,35300,1259360256,178584360
353,35400,1259098112,178997832
354,35500,1260146688,179873832
355,35600,1260933120,180750288
356,35700,1261719552,181504192
357,35800,1262243840,182029792
358,35900,1257263104,182555392
359,36000,1257263104,182954848
360,36100,1257263104,183305248
361,36200,1257263104,183656160
362,36300,1257263104,184018224
363,36400,1263292416,184562088
364,36500,1264340992,185317216
365,36600,1264865280,185842816
366,36700,1265389568,186368416
367,36800,1265913856,186894016
368,36900,1266438144,187419616
369,37000,1266700288,187883896
370,37100,1262505984,188234296
371,37200,1262505984,188584696
372,37300,1262505984,188935096
373,37400,1266704384,189458944
374,37500,1262247936,190162672
375,37600,1262247936,190863472
376,37700,1262247936,191568400
377,37800,1262247936,192272360
378,37900,1262772224,192973160
379,38000,1263296512,193673960
380,38100,1263833088,194374760
381,38200,1264082944,195075560
382,38300,1297920000,195779320
383,38400,1306046464,196547560
384,38500,1302638592,197423560
385,38600,1302638592,198299560
386,38700,1302638592,199183576
387,38800,1302638592,199924216
388,38900,1302638592,200449816
389,39000,1302638592,200978752
390,39100,1302638592,201504352
391,39200,1302638592,202032104
392,39300,1302638592,202558576
393,39400,1310765056,203199808
394,39500,1305260032,203788480
395,39600,1305260032,204315568
396,39700,1305260032,204842408
397,39800,1305260032,205368008
398,39900,1305260032,205893608
399,40000,1305522176,206419208
400,40100,1306058752,206944808
401,40200,1306570752,207443936
402,40300,1306570752,207619136
403,40400,1313910784,208072696
404,40500,1314697216,208958776
405,40600,1315745792,209782896
406,40700,1316532224,210492992
407,40800,1310502912,211202584
408,40900,1310502912,211913056
409,41000,1310502912,212625248
410,41100,1310765056,213337016
411,41200,1311289344,214051024
412,41300,1311813632,214584872
413,41400,1319460864,215200872
414,41500,1319985152,215768520
415,41600,1320509440,216294120
416,41700,1321033728,216819720
417,41800,1321820160,217348272
418,41900,1322344448,217873872
419,42000,1317363712,218402672
420,42100,1317363712,218928656
421,42200,1317363712,219454256
422,42300,1317363712,219979856
423,42400,1318584320,220636856
424,42500,1318584320,221337656
425,42600,1318584320,222041584
426,42700,1318584320,222742384
427,42800,1318584320,223446648
428,42900,1319297024,224149880
429,43000,1319567360,224777648
430,43100,1319837696,225303248
431,43200,1320108032,225828848
432,43300,1320648704,226354448
433,43400,1352589312,227027568
434,43500,1347346432,227765760
435,43600,1347346432,228466560
436,43700,1347346432,229028552
437,43800,1347346432,229378952
438,43900,1347346432,229729352
439,44000,1347346432,230007920
440,44100,1347346432,230183120
441,44200,1347346432,230358320
442,44300,1347346432,230533520
443,44400,1354690560,231008120
444,44500,1355214848,231538976
445,44600,1356001280,232064576
446,44700,1356525568,232530608
447,44800,1356787712,232881008
448,44900,1357312000,233235056
449,45000,1357574144,233585472
450,45100,1351544832,233935872
451,45200,1351544832,234286272
452,45300,1351544832,234636672
453,45400,1362817024,235223952
454,45500,1358622720,235958072
455,45600,1358622720,236412192
456,45700,1358622720,236762592
457,45800,1358622720,237112992
458,45900,1358622720,237463392
459,46000,1358622720,237813792
460,46100,1358622720,238164192
461,46200,1358622720,238514592
462,46300,1358622720,238864992
463,46400,1366224896,239381744
464,46500,1366749184,239907344
465,46600,1367273472,240433488
466,46700,1367797760,240961336
467,46800,1362554880,241486936
468,46900,1362554880,242012536
469,47000,1362554880,242538136
470,47100,1362554880,243063736
471,47200,1362554880,243593232
472,47300,1362554880,244118832
473,47400,1370259456,244809472
474,47500,1371045888,245666056
475,47600,1371570176,246233704
476,47700,1372356608,246759304
477,47800,1372880896,247284904
478,47900,1373405184,247810504
479,48000,1372106752,248340656
480,48100,1372114944,248869848
481,48200,1372123136,249395448
482,48300,1372135424,249921048
