,mem_usage,step
0,100,745287680
1,200,750190592
2,300,761151488
3,400,764628992
4,500,780472320
5,600,821579776
6,700,825012224
7,800,825536512
8,900,835014656
9,1000,838295552
10,1100,838295552
11,1200,838557696
12,1300,826179584
13,1400,829349888
14,1500,829349888
15,1600,829202432
16,1700,832856064
17,1800,832856064
18,1900,832856064
19,2000,833118208
20,2100,833204224
21,2200,826200064
22,2300,826200064
23,2400,826200064
24,2500,826200064
25,2600,826200064
26,2700,825675776
27,2800,825675776
28,2900,825675776
29,3000,825675776
30,3100,825675776
31,3200,833105920
32,3300,841863168
33,3400,841863168
34,3500,841863168
35,3600,841867264
36,3700,841867264
37,3800,842129408
38,3900,842129408
39,4000,842395648
40,4100,842395648
41,4200,842518528
42,4300,833925120
43,4400,846897152
44,4500,846897152
45,4600,846897152
46,4700,846897152
47,4800,846770176
48,4900,845402112
49,5000,845402112
50,5100,845402112
51,5200,845402112
52,5300,845402112
53,5400,845676544
54,5500,845676544
55,5600,849678336
56,5700,849678336
57,5800,849678336
58,5900,849678336
59,6000,849678336
60,6100,849678336
61,6200,849678336
62,6300,849494016
63,6400,849494016
64,6500,849494016
65,6600,849494016
66,6700,849494016
67,6800,849494016
68,6900,854851584
69,7000,854851584
70,7100,858132480
71,7200,858132480
72,7300,850731008
73,7400,850731008
74,7500,850731008
75,7600,852926464
76,7700,857645056
77,7800,860827648
78,7900,860827648
79,8000,860827648
80,8100,860827648
81,8200,860827648
82,8300,852213760
83,8400,852213760
84,8500,852213760
85,8600,851951616
86,8700,851427328
87,8800,850378752
88,8900,850116608
89,9000,849330176
90,9100,849330176
91,9200,849330176
92,9300,849330176
93,9400,849330176
94,9500,849330176
95,9600,849330176
96,9700,849330176
97,9800,849330176
98,9900,849330176
99,10000,849330176
