,mem_usage,step
0,4918677504,100
1,5121150976,200
2,5130588160,300
3,5258158080,400
4,5276585984,500
5,5285457920,600
6,5294260224,700
7,5312475136,800
8,5329022976,900
9,5347848192,1000
10,5366685696,1100
11,5377396736,1200
12,5387698176,1300
13,5397938176,1400
14,5407338496,1500
