,mem_usage,step
0,5413175296,100
1,5420589056,200
2,5425610752,300
3,5432012800,400
4,5462540288,500
5,5494751232,600
6,5488144384,700
7,5506613248,800
8,5528379392,900
9,5530767360,1000
10,5627367424,1100
11,5635739648,1200
12,5639581696,1300
13,5678510080,1400
14,5678510080,1500
15,5708087296,1600
16,5714653184,1700
17,5748326400,1800
18,5752741888,1900
19,5759037440,2000
20,5790658560,2100
21,5798772736,2200
22,5803757568,2300
23,5836054528,2400
24,5844705280,2500
25,5849649152,2600
26,5882437632,2700
27,5913378816,2800
28,5926817792,2900
29,5928267776,3000
30,5932724224,3100
31,5965447168,3200
32,5972525056,3300
33,6010789888,3400
34,6009892864,3500
35,6016921600,3600
36,6036738048,3700
37,6048239616,3800
38,6069084160,3900
39,6094155776,4000
40,6098788352,4100
41,6145617920,4200
42,6161747968,4300
43,6171754496,4400
44,6171754496,4500
45,6179627008,4600
46,6183239680,4700
47,6229016576,4800
48,6233763840,4900
