,mem_usage,step
0,5275533312,100
1,5373566976,200
2,5453254656,300
3,6955532288,400
4,7185174528,500
5,7286845440,600
6,7361159168,700
7,7495438336,800
8,7573807104,900
9,7704039424,1000
10,7836409856,1100
11,7973244928,1200
12,8153645056,1300
13,8239345664,1400
14,8319975424,1500
