,mem_usage,step
0,100,5543276544
1,200,5667020800
2,300,5747372032
3,400,5807480832
4,500,5853360128
5,600,5892460544
6,700,5933355008
7,800,5972680704
8,900,6007017472
9,1000,6041370624
10,1100,6145105920
11,1200,6184341504
12,1300,6230798336
13,1400,6248390656
14,1500,6252912640
15,1600,6269427712
16,1700,6279917568
17,1800,6290403328
18,1900,6300622848
19,2000,6311108608
20,2100,6321926144
21,2200,6329114624
22,2300,6338547712
23,2400,6348267520
24,2500,6358470656
25,2600,6368960512
26,2700,6379184128
27,2800,6389407744
28,2900,6399627264
29,3000,6410117120
30,3100,6629548032
31,3200,6753570816
32,3300,6858420224
33,3400,6954356736
34,3500,7055515648
35,3600,7131807744
36,3700,7211237376
37,3800,7293530112
38,3900,7383982080
39,4000,7482310656
40,4100,7576657920
41,4200,7663456256
42,4300,7751524352
43,4400,7840129024
44,4500,7928467456
45,4600,8016560128
46,4700,8105234432
47,4800,8190713856
48,4900,8269094912
49,5000,8347729920
50,5100,8438689792
51,5200,8500162560
52,5300,8549707776
53,5400,8599048192
54,5500,8644403200
55,5600,8684244992
56,5700,8723832832
57,5800,8760791040
58,5900,8798797824
59,6000,8839929856
60,6100,8879775744
61,6200,8919883776
62,6300,8952385536
63,6400,8982269952
64,6500,9012158464
65,6600,9042063360
66,6700,9078222848
67,6800,9108103168
68,6900,9137725440
69,7000,9167347712
70,7100,9195401216
71,7200,9215586304
72,7300,9243537408
73,7400,9270018048
74,7500,9289936896
75,7600,9310261248
76,7700,9331040256
77,7800,9352036352
78,7900,9372995584
79,8000,9394024448
80,8100,9659826176
81,8200,9820598272
82,8300,9951657984
83,8400,10060709888
84,8500,10176585728
85,8600,10305028096
86,8700,10416218112
87,8800,10527354880
88,8900,10642489344
89,9000,10760720384
90,9100,10869559296
91,9200,10977574912
92,9300,11078516736
93,9400,11176804352
94,9500,11273793536
95,9600,11372097536
96,9700,11467259904
97,9800,11592765440
98,9900,11661979648
99,10000,11731451904
