100,94,94,94,94,92,90,90,90,90,89,89,89,86,86,85,84,81,81,80,78,78,75,75,73,72,67,65,61,58,57,57,54,52,50,48,48,48,47,46,46,43,42,40,40,40,39,37,36,36,33,32,31,31,31,29,28,28,28,28,26,25,25,25,25,24,23,23,23,22,22,21,18,18,18,18,18,17,15,14,14,13,12,12,12,11,11,11,10,10,10,10,10,10,10,10,10,10,10,0
100,92,92,92,92,92,90,88,88,88,87,83,82,82,82,82,82,82,81,81,79,79,78,75,73,71,70,70,70,66,64,61,60,60,58,58,57,57,57,57,56,54,54,54,52,50,49,49,49,49,46,45,42,40,40,36,35,34,33,33,33,33,32,32,32,32,31,30,29,27,27,27,26,25,25,24,24,23,22,22,21,20,20,20,19,19,19,19,19,19,18,17,17,17,17,17,17,17,17,0
100,98,98,98,98,98,98,98,97,97,95,93,90,86,84,84,84,80,76,75,72,70,68,64,61,61,58,53,52,52,49,49,48,48,48,47,46,46,43,42,40,40,40,40,40,39,39,39,39,39,38,35,34,34,34,33,33,32,32,30,30,29,28,27,26,25,25,24,24,23,22,21,20,20,18,18,18,18,17,17,17,15,15,15,15,15,15,15,15,15,15,15,15,14,14,13,13,12,12,0
100,92,92,92,92,92,92,90,90,90,88,84,81,81,81,79,78,76,75,73,71,70,67,66,66,64,64,62,60,59,57,56,54,54,51,50,48,48,48,48,46,46,46,46,45,44,44,44,44,42,42,42,41,39,38,37,37,37,37,37,37,36,35,35,35,35,34,34,33,30,29,28,28,28,28,27,26,26,26,25,24,24,24,24,24,23,23,22,22,22,21,21,20,19,18,18,18,18,18,0
100,94,94,92,92,88,88,88,86,84,84,83,82,79,79,77,75,74,74,73,72,66,65,65,65,65,63,60,55,50,50,50,48,47,47,46,46,46,46,46,46,46,46,46,43,43,40,40,39,36,35,34,34,34,34,32,32,32,32,32,30,26,26,26,24,24,24,23,23,23,23,22,22,21,20,20,19,19,19,18,18,18,18,16,15,15,15,15,14,14,14,13,13,13,13,13,13,12,12,0
100,94,94,92,92,91,91,91,91,91,90,87,83,81,81,79,79,77,73,71,69,67,67,67,64,64,62,62,61,60,58,57,57,57,57,57,55,55,55,55,53,51,50,49,48,48,48,48,48,46,44,43,41,39,37,36,35,35,32,30,30,30,29,29,29,29,29,28,27,26,26,25,24,24,24,24,24,24,23,23,22,22,22,22,22,20,19,17,17,17,16,16,16,14,14,14,14,14,14,0
100,88,88,88,86,84,84,84,84,80,78,76,75,74,73,73,71,68,66,66,63,63,62,61,61,60,60,59,53,51,49,47,46,44,43,42,42,41,41,40,39,39,39,39,39,39,39,39,39,39,38,37,36,36,36,36,36,36,35,35,32,32,32,32,31,31,30,27,26,26,24,23,22,21,20,20,19,19,17,17,16,16,16,16,16,16,15,15,13,13,11,11,11,11,11,11,11,11,10,0
100,94,94,94,94,94,94,94,94,94,93,91,88,87,87,87,84,83,81,80,78,77,76,72,70,66,65,62,61,61,59,56,55,54,54,54,52,52,52,50,49,46,46,45,45,44,44,44,43,42,41,41,41,39,39,39,38,35,35,34,33,31,31,31,30,29,29,29,28,25,24,23,23,23,23,22,21,21,20,19,19,19,18,18,17,16,16,16,16,16,16,16,16,15,15,14,14,14,12,0
100,98,98,98,97,96,94,94,92,92,91,90,85,83,83,83,83,82,81,80,78,77,77,73,68,66,63,63,60,55,54,54,53,52,52,51,47,47,46,46,44,44,42,42,42,41,41,41,39,39,39,38,38,38,38,38,38,38,38,37,37,35,34,33,32,31,31,31,31,30,29,27,27,25,24,23,23,22,22,22,21,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,17,0
100,92,92,92,92,92,92,92,92,91,89,87,86,85,85,85,85,85,81,78,75,73,73,72,70,68,66,60,58,58,57,56,52,52,51,47,47,45,45,43,43,43,42,40,39,39,39,38,36,36,36,36,36,36,36,36,36,32,32,32,32,32,31,29,28,28,28,27,25,24,23,23,23,23,23,23,23,22,22,22,21,19,19,18,18,18,18,18,18,18,18,17,17,16,16,15,14,14,14,0
