,mem_usage,step
0,5286686720,100
1,5378711552,200
2,5456805888,300
3,5594427392,400
4,5709012992,500
5,6199181312,600
6,6304198656,700
7,6429450240,800
8,6563557376,900
9,6666821632,1000
10,6787162112,1100
11,6909050880,1200
12,6999744512,1300
13,7084421120,1400
14,7180365824,1500
15,7285219328,1600
16,7422455808,1700
17,7543574528,1800
18,7786418176,1900
19,7895736320,2000
20,8022745088,2100
21,8132067328,2200
22,8232329216,2300
23,8383332352,2400
24,8486866944,2500
