,mem_usage,step
0,7269183488,100
1,9219387392,200
2,11184668672,300
3,12813713408,400
4,14642270208,500
5,16521830400,600
6,18263105536,700
7,20145655808,800
8,22103441408,900
9,23846428672,1000
10,25927880704,1100
11,27735977984,1200
12,29775552512,1300
13,31706746880,1400
14,33557561344,1500
15,35722137600,1600
16,37734793216,1700
17,39540137984,1800
18,41508536320,1900
19,43480731648,2000
20,45223993344,2100
21,47335809024,2200
22,49204604928,2300
23,51246776320,2400
24,53346607104,2500
25,55489937408,2600
26,57229053952,2700
27,59212161024,2800
28,61019992064,2900
29,63075926016,3000
30,64950337536,3100
31,66700427264,3200
32,68683161600,3300
33,70566109184,3400
34,72504639488,3500
35,74503548928,3600
36,76515553280,3700
37,78330970112,3800
38,80214597632,3900
39,81886011392,4000
40,83968905216,4100
41,85869600768,4200
42,87756718080,4300
43,89711529984,4400
44,91599843328,4500
45,93564645376,4600
46,95453024256,4700
47,97436344320,4800
48,99594633216,4900
49,101329432576,5000
