125,114,114,114,114,114,112,112,112,112,110,108,105,102,102,101,101,99,96,93,92,92,87,87,86,83,78,77,74,70,68,67,64,64,64,60,59,58,58,58,58,57,55,54,54,52,51,50,50,48,48,47,47,44,42,40,40,40,39,39,38,36,36,36,36,36,36,34,34,32,32,30,29,29,29,29,28,28,28,27,27,26,25,25,24,23,23,21,21,19,19,19,18,18,18,18,18,17,17,0
125,119,119,119,119,117,117,117,117,117,113,109,104,102,102,102,100,100,98,98,96,96,93,87,86,84,82,80,78,77,74,67,67,66,64,61,60,60,60,60,58,58,55,55,54,53,52,52,52,50,50,49,47,45,44,44,42,42,42,41,39,38,36,31,30,29,27,26,25,25,25,24,24,23,23,22,22,19,19,19,19,19,19,19,19,18,18,18,18,17,17,17,16,16,16,16,16,16,16,0
125,117,117,113,113,113,111,111,109,109,106,101,92,90,90,89,88,87,87,83,81,80,78,76,74,72,69,68,67,63,58,54,54,53,52,51,50,50,45,45,43,40,40,36,36,35,35,34,34,33,33,32,31,31,29,29,29,29,28,28,27,25,24,24,24,24,23,23,22,21,20,20,19,19,19,18,18,18,18,18,18,18,18,18,18,18,17,17,17,16,16,16,15,14,14,14,13,13,13,0
125,121,121,119,115,113,111,111,111,110,107,105,104,101,98,98,95,90,88,87,85,82,80,77,73,72,70,68,67,65,64,63,62,60,58,56,55,51,51,51,51,51,50,49,49,48,47,47,47,45,45,44,43,43,43,42,41,39,38,34,33,31,30,28,28,26,25,25,25,25,25,23,23,23,21,21,21,21,21,21,20,20,19,19,17,16,15,15,13,13,13,13,13,13,13,13,13,12,12,0
125,117,115,115,114,112,112,112,112,110,109,106,104,103,102,102,101,98,93,89,84,82,80,80,75,75,75,74,72,70,68,63,61,60,57,51,50,50,50,47,46,46,43,42,42,39,38,38,37,34,34,34,33,32,32,32,32,31,31,31,31,31,31,30,30,30,30,29,29,29,28,27,27,26,25,25,25,24,21,20,20,19,19,18,18,18,18,18,18,18,17,17,15,15,15,15,15,15,14,0
125,113,113,111,111,111,111,107,107,107,104,102,94,94,91,91,88,88,85,85,84,84,82,79,79,76,76,75,72,70,67,65,62,59,57,56,56,56,53,52,52,51,47,47,47,47,46,44,42,42,42,42,41,39,38,37,36,36,36,36,36,36,35,35,33,31,31,30,30,29,29,26,26,26,26,26,26,25,24,24,23,22,22,22,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,0
125,121,121,121,121,121,121,120,120,116,114,110,103,102,98,98,97,95,93,92,91,88,85,83,83,81,80,74,74,73,70,69,67,60,60,58,55,53,53,53,51,51,49,49,49,49,48,48,48,45,44,44,42,42,40,37,35,34,34,34,34,32,31,27,27,26,26,26,26,26,26,26,25,25,25,24,24,24,24,23,22,21,21,21,20,18,18,16,16,16,16,16,16,16,16,15,15,15,15,0
125,109,109,107,104,104,104,104,102,102,100,92,91,89,89,85,84,84,83,81,76,73,71,71,69,69,68,66,65,62,60,60,59,56,55,52,50,50,49,49,48,47,46,45,45,45,44,43,39,38,37,36,35,35,35,33,32,32,31,31,31,30,30,28,26,26,26,26,25,25,24,24,24,24,24,23,22,20,19,19,19,19,19,19,19,19,19,18,17,17,16,16,16,16,16,16,15,15,15,0
125,117,117,117,117,117,114,114,114,112,112,110,107,103,102,100,96,95,93,93,93,92,90,90,89,87,84,81,78,78,74,72,70,67,65,63,63,63,59,58,56,55,55,53,51,51,51,49,48,44,44,42,41,38,38,38,38,37,37,36,36,36,36,35,35,34,34,33,33,33,33,32,32,30,30,28,26,26,26,26,26,26,25,25,25,24,24,23,23,23,23,23,21,21,21,21,21,20,20,0
125,110,110,110,110,110,110,110,110,108,108,107,106,102,102,101,101,101,99,95,94,92,91,87,86,84,81,80,78,77,76,74,70,70,69,69,65,65,65,64,64,63,58,57,55,55,54,53,53,53,52,52,50,49,49,48,45,43,43,42,40,39,39,39,39,39,37,36,36,36,34,33,33,32,32,31,29,29,29,29,29,28,25,25,24,24,24,23,23,22,22,21,21,21,20,20,20,19,19,0
