,mem_usage,step
0,100,5397557248
1,200,5491310592
2,300,5556494336
3,400,5656354816
4,500,5737713664
5,600,5822959616
6,700,5908574208
7,800,5995614208
8,900,6065635328
9,1000,6135148544
10,1100,6219669504
11,1200,6307201024
12,1300,6376824832
13,1400,6453432320
14,1500,6549803008
15,1600,6630424576
16,1700,6719827968
17,1800,6807416832
18,1900,6866399232
19,2000,6938144768
20,2100,7043559424
21,2200,7129735168
22,2300,7204003840
23,2400,7276343296
24,2500,7362371584
25,2600,7448383488
26,2700,7526010880
27,2800,7613603840
28,2900,7706759168
29,3000,7790710784
30,3100,7868338176
31,3200,7946977280
32,3300,8026677248
33,3400,8092512256
34,3500,8182497280
35,3600,8259956736
36,3700,8331993088
37,3800,8430886912
38,3900,8522285056
39,4000,8620818432
40,4100,8710922240
41,4200,8788353024
42,4300,8877346816
43,4400,8952500224
44,4500,9025216512
45,4600,9091506176
46,4700,9174765568
47,4800,9242161152
48,4900,9309532160
49,5000,9404071936
