,mem_usage,step
0,100,5691215872
1,200,5853966336
2,300,5969817600
3,400,6069673984
4,500,6173741056
5,600,6271193088
6,700,6353170432
7,800,6429978624
8,900,6504693760
9,1000,6575722496
10,1100,6762680320
11,1200,6863077376
12,1300,6951161856
13,1400,7051411456
14,1500,7139041280
15,1600,7214907392
16,1700,7272091648
17,1800,7331057664
18,1900,7403196416
19,2000,7463948288
20,2100,7525097472
21,2200,7583752192
22,2300,7642734592
23,2400,7700406272
24,2500,7759405056
25,2600,7818371072
26,2700,7877087232
27,2800,7947649024
28,2900,8007888896
29,3000,8066830336
30,3100,8128372736
31,3200,8188289024
32,3300,8246730752
33,3400,8309907456
34,3500,8368898048
35,3600,8427618304
36,3700,8487780352
37,3800,8546500608
38,3900,8595783680
39,4000,8645066752
40,4100,8694337536
41,4200,8743641088
42,4300,8792903680
43,4400,8855797760
44,4500,8902967296
45,4600,8952250368
46,4700,9001795584
47,4800,9045061632
48,4900,9085169664
49,5000,9191399424
50,5100,9515106304
51,5200,9679978496
52,5300,9841799168
53,5400,9973657600
54,5500,10101846016
55,5600,10223468544
56,5700,10343018496
57,5800,10465546240
58,5900,10585600000
59,6000,10698055680
60,6100,10815496192
61,6200,10932674560
62,6300,11050250240
63,6400,11148017664
64,6500,11245797376
65,6600,11343327232
66,6700,11433492480
67,6800,11520978944
68,6900,11612377088
69,7000,11700977664
70,7100,11778572288
71,7200,11847004160
72,7300,11896541184
73,7400,11945824256
74,7500,11995377664
75,7600,12044922880
76,7700,12094197760
77,7800,12143742976
78,7900,12193546240
79,8000,12243091456
80,8100,12292378624
81,8200,12342104064
82,8300,12403892224
83,8400,12453367808
84,8500,12498636800
85,8600,12534947840
86,8700,12564951040
87,8800,12594954240
88,8900,12624949248
89,9000,12658098176
90,9100,12684955648
91,9200,12712599552
92,9300,12742602752
93,9400,12768395264
94,9500,12788920320
95,9600,12809187328
96,9700,12829450240
97,9800,12853972992
98,9900,12874895360
99,10000,12968521728
