,mem_usage,step,replay_usage
530,53100,5607370752,152928096
531,53200,5607370752,153216096
532,53300,5607370752,153504096
533,53400,5607370752,153792096
534,53500,5607370752,154080096
535,53600,5608173568,154368096
536,53700,5608173568,154656096
537,53800,5608960000,154944096
538,53900,5608960000,155232096
539,54000,5608960000,155520096
540,54100,5608960000,155808096
541,54200,5609353216,156096096
542,54300,5609746432,156384096
543,54400,5616037888,156672096
544,54500,5616037888,156960096
545,54600,5616037888,157248096
546,54700,5616037888,157536096
547,54800,5616037888,157824096
548,54900,5616037888,158112096
549,55000,5621936128,158400096
550,55100,5621936128,158688096
551,55200,5621936128,158976096
552,55300,5621936128,159264096
553,55400,5623902208,159552096
554,55500,5623902208,159840096
555,55600,5623902208,160128096
556,55700,5625511936,160416096
557,55800,5625511936,160704096
558,55900,5626105856,160992096
559,56000,5626302464,161280096
560,56100,5633384448,161568096
561,56200,5633384448,161856096
562,56300,5635416064,162144096
563,56400,5631217664,162432096
564,56500,5631217664,162720096
565,56600,5635153920,163008096
566,56700,5635686400,163296096
567,56800,5635878912,163584096
568,56900,5636141056,163872096
569,57000,5636403200,164160096
570,57100,5649383424,164448096
571,57200,5649383424,164736096
572,57300,5649645568,165024096
573,57400,5649907712,165312096
574,57500,5649907712,165600096
575,57600,5650169856,165888096
576,57700,5650432000,166176096
577,57800,5650432000,166464096
578,57900,5650694144,166752096
579,58000,5650956288,167040096
580,58100,5650956288,167328096
581,58200,5651218432,167616096
582,58300,5651480576,167904096
583,58400,5651480576,168192096
584,58500,5651742720,168480096
585,58600,5652004864,168768096
586,58700,5652004864,169056096
587,58800,5652267008,169344096
588,58900,5652529152,169632096
589,59000,5652529152,169920096
590,59100,5652791296,170208096
591,59200,5652791296,170496096
592,59300,5653053440,170784096
593,59400,5653053440,171072096
594,59500,5653315584,171360096
595,59600,5653577728,171648096
596,59700,5651214336,171936096
597,59800,5651214336,172224096
598,59900,5651214336,172512096
599,60000,5651214336,172800096
600,60100,5651214336,173088096
601,60200,5651214336,173376096
602,60300,5651214336,173664096
603,60400,5651214336,173952096
604,60500,5651214336,174240096
605,60600,5651214336,174528096
606,60700,5651214336,174816096
607,60800,5651214336,175104096
608,60900,5651214336,175392096
609,61000,5651214336,175680096
610,61100,5651214336,175968096
611,61200,5651214336,176256096
612,61300,5652393984,176544096
613,61400,5652393984,176832096
614,61500,5653114880,177120096
615,61600,5653114880,177408096
616,61700,5657837568,177696096
617,61800,5658099712,177984096
618,61900,5660262400,178272096
619,62000,5660524544,178560096
620,62100,5660786688,178848096
621,62200,5661642752,179136096
622,62300,5662232576,179424096
623,62400,5662494720,179712096
624,62500,5662756864,180000096
625,62600,5663543296,180288096
626,62700,5663805440,180576096
627,62800,5663805440,180864096
628,62900,5664460800,181152096
629,63000,5664722944,181440096
630,63100,5664985088,181728096
631,63200,5665574912,182016096
632,63300,5666426880,182304096
633,63400,5666689024,182592096
634,63500,5667278848,182880096
635,63600,5667540992,183168096
636,63700,5668392960,183456096
637,63800,5668392960,183744096
638,63900,5668655104,184032096
639,64000,5668655104,184320096
640,64100,5668917248,184608096
641,64200,5669744640,184896096
642,64300,5669744640,185184096
643,64400,5670006784,185472096
644,64500,5670006784,185760096
645,64600,5670268928,186048096
646,64700,5670268928,186336096
647,64800,5672878080,186624096
648,64900,5672878080,186912096
649,65000,5673140224,187200096
650,65100,5671833600,187488096
651,65200,5681012736,187776096
652,65300,5683372032,188064096
653,65400,5683634176,188352096
654,65500,5683634176,188640096
655,65600,5676548096,188928096
656,65700,5676548096,189216096
657,65800,5676548096,189504096
658,65900,5676548096,189792096
659,66000,5677924352,190080096
660,66100,5677924352,190368096
661,66200,5677924352,190656096
662,66300,5678583808,190944096
663,66400,5679312896,191232096
664,66500,5679509504,191520096
665,66600,5679902720,191808096
666,66700,5680361472,192096096
667,66800,5680754688,192384096
668,66900,5680951296,192672096
669,67000,5680955392,192960096
670,67100,5681741824,193248096
671,67200,5681938432,193536096
672,67300,5682331648,193824096
673,67400,5682921472,194112096
674,67500,5683118080,194400096
675,67600,5683314688,194688096
676,67700,5684101120,194976096
677,67800,5685940224,195264096
678,67900,5695578112,195552096
679,68000,5695840256,195840096
680,68100,5696430080,196128096
681,68200,5693280256,196416096
682,68300,5693280256,196704096
683,68400,5693280256,196992096
684,68500,5693280256,197280096
685,68600,5693476864,197568096
686,68700,5693476864,197856096
687,68800,5694656512,198144096
688,68900,5694656512,198432096
689,69000,5694656512,198720096
690,69100,5694656512,199008096
691,69200,5694656512,199296096
692,69300,5694656512,199584096
693,69400,5694656512,199872096
694,69500,5694656512,200160096
695,69600,5694656512,200448096
696,69700,5694656512,200736096
697,69800,5697392640,201024096
698,69900,5697392640,201312096
699,70000,5697392640,201600096
700,70100,5697392640,201888096
701,70200,5697392640,202176096
702,70300,5697392640,202464096
703,70400,5697392640,202752096
704,70500,5697392640,203040096
705,70600,5697392640,203328096
706,70700,5697392640,203616096
707,70800,5697392640,203904096
708,70900,5697392640,204192096
709,71000,5697392640,204480096
710,71100,5697392640,204768096
711,71200,5697392640,205056096
712,71300,5694963712,205344096
713,71400,5694963712,205632096
714,71500,5694963712,205920096
715,71600,5695557632,206208096
716,71700,5695557632,206496096
717,71800,5696147456,206784096
718,71900,5696540672,207072096
719,72000,5696540672,207360096
720,72100,5696933888,207648096
721,72200,5697720320,207936096
722,72300,5697720320,208224096
723,72400,5697720320,208512096
724,72500,5697720320,208800096
725,72600,5698375680,209088096
726,72700,5699031040,209376096
727,72800,5699293184,209664096
728,72900,5699293184,209952096
729,73000,5699555328,210240096
730,73100,5700608000,210528096
731,73200,5709000704,210816096
732,73300,5709271040,211104096
733,73400,5709275136,211392096
734,73500,5712281600,211680096
735,73600,5712543744,211968096
736,73700,5712805888,212256096
737,73800,5713068032,212544096
738,73900,5713330176,212832096
739,74000,5713330176,213120096
740,74100,5713592320,213408096
741,74200,5713854464,213696096
742,74300,5714116608,213984096
743,74400,5714116608,214272096
744,74500,5716938752,214560096
745,74600,5717200896,214848096
746,74700,5718052864,215136096
747,74800,5718052864,215424096
748,74900,5718904832,215712096
749,75000,5719494656,216000096
750,75100,5719756800,216288096
751,75200,5720018944,216576096
752,75300,5720018944,216864096
753,75400,5720281088,217152096
754,75500,5721722880,217440096
755,75600,5721722880,217728096
756,75700,5722574848,218016096
757,75800,5722836992,218304096
758,75900,5722836992,218592096
759,76000,5723688960,218880096
760,76100,5724540928,219168096
761,76200,5724540928,219456096
762,76300,5724803072,219744096
763,76400,5725392896,220032096
764,76500,5726244864,220320096
765,76600,5726507008,220608096
766,76700,5726507008,220896096
767,76800,5726769152,221184096
768,76900,5727948800,221472096
769,77000,5728210944,221760096
770,77100,5729062912,222048096
771,77200,5729062912,222336096
772,77300,5724864512,222624096
773,77400,5724864512,222912096
774,77500,5725454336,223200096
775,77600,5725650944,223488096
776,77700,5725650944,223776096
777,77800,5726437376,224064096
778,77900,5727223808,224352096
779,78000,5727223808,224640096
780,78100,5727223808,224928096
781,78200,5729591296,225216096
782,78300,5729591296,225504096
783,78400,5729853440,225792096
784,78500,5730115584,226080096
785,78600,5730377728,226368096
786,78700,5730639872,226656096
787,78800,5730639872,226944096
788,78900,5734047744,227232096
789,79000,5734309888,227520096
790,79100,5734572032,227808096
791,79200,5735161856,228096096
792,79300,5736013824,228384096
793,79400,5736448000,228672096
794,79500,5737299968,228960096
795,79600,5737299968,229248096
796,79700,5737562112,229536096
797,79800,5737824256,229824096
798,79900,5737824256,230112096
799,80000,5738086400,230400096
800,80100,5738348544,230688096
801,80200,5738610688,230976096
802,80300,5738610688,231264096
803,80400,5738872832,231552096
804,80500,5738885120,231840096
805,80600,5739134976,232128096
806,80700,5739397120,232416096
807,80800,5742936064,232704096
808,80900,5743198208,232992096
809,81000,5740310528,233280096
810,81100,5740507136,233568096
811,81200,5740507136,233856096
812,81300,5740507136,234144096
813,81400,5740507136,234432096
814,81500,5740507136,234720096
815,81600,5740507136,235008096
816,81700,5740507136,235296096
817,81800,5740507136,235584096
818,81900,5742669824,235872096
819,82000,5742669824,236160096
820,82100,5743849472,236448096
821,82200,5744439296,236736096
822,82300,5744439296,237024096
823,82400,5745029120,237312096
824,82500,5745422336,237600096
825,82600,5745618944,237888096
826,82700,5745618944,238176096
827,82800,5746208768,238464096
828,82900,5747126272,238752096
829,83000,5747519488,239040096
830,83100,5747720192,239328096
831,83200,5775659008,239616096
