,mem_usage,step
0,5140283392,100
1,5149184000,200
2,5158137856,300
3,5167046656,400
4,5186027520,500
5,6077149184,600
6,6091833344,700
7,6100115456,800
8,6108344320,900
9,6117253120,1000
10,6142427136,1100
11,6150553600,1200
12,6159204352,1300
13,6168113152,1400
14,6177751040,1500
15,6199373824,1600
16,6209138688,1700
17,6218969088,1800
18,6229209088,1900
19,6239563776,2000
20,6260129792,2100
21,6270996480,2200
22,6280806400,2300
23,6291111936,2400
24,6301544448,2500
