,mem_usage,step
0,100,7540998144
1,200,10214051840
2,300,12262285312
3,400,14711259136
4,500,16960430080
5,600,19248726016
6,700,21387980800
7,800,23608905728
8,900,25971564544
9,1000,28296433664
10,1100,30667214848
11,1200,33122832384
12,1300,35358961664
13,1400,37821267968
14,1500,40481226752
15,1600,42848759808
16,1700,45277429760
17,1800,47787233280
18,1900,49915478016
19,2000,52491255808
20,2100,54882291712
21,2200,57082830848
22,2300,59551494144
23,2400,61980753920
24,2500,64160628736
25,2600,66539892736
26,2700,68922482688
27,2800,71520788480
28,2900,73757626368
29,3000,76277960704
30,3100,78582362112
31,3200,81073811456
32,3300,83336597504
33,3400,85843828736
34,3500,88210857984
35,3600,90544345088
36,3700,92867735552
37,3800,95407861760
38,3900,98001780736
39,4000,100251578368
40,4100,102660210688
41,4200,105145151488
42,4300,107715997696
43,4400,109963177984
44,4500,112474267648
45,4600,114874224640
46,4700,116950507520
47,4800,119481458688
48,4900,121830432768
49,5000,124309655552
