,mem_usage,step
0,100,10137370624
1,200,13985693696
2,300,17314181120
3,400,22124453888
4,500,26253488128
5,600,31014707200
6,700,34749661184
7,800,39796772864
8,900,43731357696
9,1000,48165474304
10,1100,52585488384
11,1200,57064595456
12,1300,60551491584
13,1400,63876530176
14,1500,67203985408
15,1600,70529568768
16,1700,73855418368
17,1800,77189554176
18,1900,80515985408
19,2000,83842068480
20,2100,87849058304
21,2200,90223431680
22,2300,90231697408
23,2400,90237063168
24,2500,90241257472
25,2600,90246324224
26,2700,90255278080
27,2800,90258538496
28,2900,90262474752
29,3000,90266972160
30,3100,90270605312
31,3200,90275586048
32,3300,90275844096
33,3400,90321539072
34,3500,90909241344
35,3600,93555220480
36,3700,93740888064
37,3800,94259728384
38,3900,97879113728
39,4000,99481919488
40,4100,100205232128
41,4200,100207067136
42,4300,100246618112
43,4400,100251951104
44,4500,100257927168
45,4600,100263833600
46,4700,100267241472
47,4800,100271706112
48,4900,100277477376
49,5000,100280287232
