,mem_usage,step,replay_usage
0,100,5396312064,0
1,200,5399093248,0
2,300,5401104384,0
3,400,5404164096,0
4,500,5406490624,0
5,600,5409157120,0
6,700,5406343168,0
7,800,5406994432,0
8,900,5408976896,0
9,1000,5411074048,0
10,1100,5499449344,0
11,1200,5501521920,0
12,1300,5502373888,0
13,1400,5503361024,0
14,1500,5499949056,0
15,1600,5501784064,0
16,1700,5503356928,0
17,1800,5505212416,0
18,1900,5507141632,0
19,2000,5521948672,0
20,2100,5522583552,0
21,2200,5523316736,0
22,2300,5524099072,0
23,2400,5533925376,0
24,2500,5536616448,0
25,2600,5540352000,0
26,2700,5547761664,0
27,2800,5549096960,0
28,2900,5550563328,0
29,3000,5550030848,0
30,3100,5550268416,0
31,3200,5551976448,0
32,3300,5552873472,0
33,3400,5554429952,0
34,3500,5554925568,0
35,3600,5555085312,0
36,3700,5555875840,0
37,3800,5556920320,0
38,3900,5563944960,0
39,4000,5564981248,0
40,4100,5565521920,0
41,4200,5566009344,0
42,4300,5570498560,0
43,4400,5566586880,0
44,4500,5568675840,0
45,4600,5576810496,0
46,4700,5577912320,0
47,4800,5578723328,0
48,4900,5576495104,0
49,5000,5631524864,0
