,mem_usage,step
0,100,5482004480
1,200,5659385856
2,300,5843398656
3,400,5992955904
4,500,6159187968
5,600,6323478528
6,700,6494027776
7,800,6661926912
8,900,6820401152
9,1000,6971449344
10,1100,7161720832
11,1200,7306076160
12,1300,7490527232
13,1400,7635832832
14,1500,7817949184
15,1600,7984640000
16,1700,8154583040
17,1800,8299044864
18,1900,8500891648
19,2000,8644104192
20,2100,8843137024
21,2200,8994623488
22,2300,9152913408
23,2400,9334239232
24,2500,9505820672
25,2600,9660792832
26,2700,9840574464
27,2800,10025463808
28,2900,10155360256
29,3000,10335035392
30,3100,10524905472
31,3200,10705408000
32,3300,10863562752
33,3400,11035463680
34,3500,11195158528
35,3600,11363991552
36,3700,11526057984
37,3800,11704659968
38,3900,11893354496
39,4000,12065861632
40,4100,12226527232
41,4200,12402053120
42,4300,12584873984
43,4400,12754542592
44,4500,12915220480
45,4600,13074296832
46,4700,13251473408
47,4800,13399166976
48,4900,13584986112
49,5000,13737787392
