,mem_usage,step
0,100,5446602752
1,200,5526048768
2,300,5590274048
3,400,5655285760
4,500,5720825856
5,600,5778493440
6,700,5832232960
7,800,5882302464
8,900,5933158400
9,1000,5982707712
10,1100,6028316672
11,1200,6073933824
12,1300,6120067072
13,1400,6166208512
14,1500,6212083712
15,1600,6257692672
16,1700,6298587136
17,1800,6339481600
18,1900,6380376064
19,2000,6417604608
20,2100,6471888896
21,2200,6514343936
22,2300,6556549120
23,2400,6598750208
24,2500,6636511232
25,2600,6671892480
26,2700,6707802112
27,2800,6740045824
28,2900,6770204672
29,3000,6800601088
30,3100,6830764032
31,3200,6860095488
32,3300,6889979904
33,3400,6920118272
34,3500,6950526976
35,3600,6980673536
36,3700,7010816000
37,3800,7041208320
38,3900,7071088640
39,4000,7101231104
40,4100,7131652096
41,4200,7161782272
42,4300,7192178688
43,4400,7222587392
44,4500,7252754432
45,4600,7282868224
46,4700,7313010688
47,4800,7343427584
48,4900,7373819904
49,5000,7416590336
50,5100,7515537408
51,5200,7586832384
52,5300,7632699392
53,5400,7664418816
54,5500,7699030016
55,5600,7732310016
56,5700,7764807680
57,5800,7798726656
58,5900,7827816448
59,6000,7856390144
60,6100,7883128832
61,6200,7905681408
62,6300,7927656448
63,6400,7950204928
64,6500,7972483072
65,6600,7994847232
66,6700,8016080896
67,6800,8036786176
68,6900,8054112256
69,7000,8072183808
70,7100,8088166400
71,7200,8100225024
72,7300,8112267264
73,7400,8124592128
74,7500,8136630272
75,7600,8148688896
76,7700,8156807168
77,7800,8163090432
78,7900,8169598976
79,8000,8175828992
80,8100,8181858304
81,8200,8188153856
82,8300,8194174976
83,8400,8200466432
84,8500,8206495744
85,8600,8212779008
86,8700,8219074560
87,8800,8225095680
88,8900,8242401280
89,9000,8248713216
90,9100,8255025152
91,9200,8261087232
92,9300,8267649024
93,9400,8273707008
94,9500,8280018944
95,9600,8286326784
96,9700,8292622336
97,9800,8298668032
98,9900,8304979968
99,10000,8325230592
