,mem_usage,step
0,5269147648,100
1,5357211648,200
2,5450801152,300
3,5557944320,400
4,6540525568,500
5,6875254784,600
6,6979026944,700
7,7107764224,800
8,7285178368,900
9,7460028416,1000
10,7581339648,1100
11,7727030272,1200
12,7858626560,1300
13,7914577920,1400
14,8024285184,1500
15,8202506240,1600
16,8383381504,1700
17,8521797632,1800
18,8646295552,1900
19,8737517568,2000
20,8860467200,2100
21,8988356608,2200
22,9080614912,2300
23,9249828864,2400
24,9357574144,2500
25,9453793280,2600
