,mem_usage,step
0,100,5444280320
1,200,5544329216
2,300,5668196352
3,400,5789159424
4,500,5883551744
5,600,6010359808
6,700,6122340352
7,800,6220787712
8,900,6350999552
9,1000,6461227008
10,1100,6566428672
11,1200,6655631360
12,1300,6779383808
13,1400,6902677504
14,1500,7005827072
15,1600,7116779520
16,1700,7237570560
17,1800,7345635328
18,1900,7436304384
19,2000,7572172800
20,2100,7687868416
21,2200,7804022784
22,2300,7933222912
23,2400,8027119616
24,2500,8154247168
25,2600,8254971904
26,2700,8371937280
27,2800,8469585920
28,2900,8581976064
29,3000,8683249664
30,3100,8805924864
31,3200,8930586624
32,3300,9036795904
33,3400,9126985728
34,3500,9239752704
35,3600,9355960320
36,3700,9461743616
37,3800,9570443264
38,3900,9669914624
39,4000,9797857280
40,4100,9926250496
41,4200,10023940096
42,4300,10136457216
43,4400,10265178112
44,4500,10371354624
45,4600,10496532480
46,4700,10623062016
47,4800,10723553280
48,4900,10816499712
49,5000,10928566272
