,mem_usage,step
0,5166731264,100
1,5208023040,200
2,5435035648,300
3,5457002496,400
4,5498425344,500
5,5539872768,600
6,5581037568,700
7,5634060288,800
8,5675614208,900
9,5716697088,1000
10,5810798592,1100
11,5852352512,1200
12,5893914624,1300
13,5927755776,1400
14,5968781312,1500
15,6009831424,1600
16,6050856960,1700
17,6100279296,1800
18,6141714432,1900
19,6182825984,2000
20,6224187392,2100
21,6265626624,2200
22,6306738176,2300
23,6344609792,2400
24,6385426432,2500
25,6429954048,2600
26,6471184384,2700
27,6512001024,2800
28,6553305088,2900
29,6594875392,3000
30,6643236864,3100
31,6684995584,3200
32,6726225920,3300
33,6771822592,3400
34,6808682496,3500
35,6854483968,3600
36,6895972352,3700
37,6931316736,3800
38,6974844928,3900
39,7020113920,4000
40,7055953920,4100
41,7097389056,4200
42,7139504128,4300
43,7187095552,4400
44,7227842560,4500
45,7269072896,4600
46,7305572352,4700
47,7346597888,4800
48,7393284096,4900
49,7434727424,5000
50,7471808512,5100
