,mem_usage,step
0,100,5128830976
1,200,5134295040
2,300,5351370752
3,400,5356736512
4,500,5361823744
5,600,5367099392
6,700,5372342272
7,800,5388238848
8,900,5393637376
9,1000,5398876160
10,1100,5403856896
11,1200,5409099776
12,1300,5414346752
13,1400,5419847680
14,1500,5425090560
15,1600,5430333440
16,1700,5435838464
17,1800,5441081344
18,1900,5443330048
19,2000,5445292032
20,2100,5464387584
21,2200,5469671424
22,2300,5475123200
23,2400,5480902656
24,2500,5487194112
25,2600,5493469184
26,2700,5499498496
27,2800,5505527808
28,2900,5511553024
29,3000,5517631488
30,3100,5523881984
31,3200,5529911296
32,3300,5536198656
33,3400,5542232064
34,3500,5548253184
35,3600,5554282496
36,3700,5560573952
37,3800,5566865408
38,3900,5573160960
39,4000,5579186176
40,4100,5585215488
41,4200,5591502848
42,4300,5597536256
43,4400,5603823616
44,4500,5609861120
45,4600,5616144384
46,4700,5622431744
47,4800,5638488064
48,4900,5644517376
49,5000,5650808832
50,5100,5656838144
51,5200,5663129600
52,5300,5679751168
53,5400,5685518336
54,5500,5688139776
55,5600,5697056768
56,5700,5703352320
57,5800,5709639680
58,5900,5715664896
59,6000,5721952256
60,6100,5729558528
61,6200,5737418752
62,6300,5744500736
63,6400,5759836160
64,6500,5767954432
65,6600,5768212480
66,6700,5773717504
67,6800,5787942912
68,6900,5795545088
69,7000,5795545088
70,7100,5801844736
71,7200,5807378432
72,7300,5822029824
73,7400,5832777728
74,7500,5833838592
75,7600,5843787776
76,7700,5852700672
77,7800,5852962816
78,7900,5858467840
79,8000,5876817920
80,8100,5877870592
81,8200,5886255104
82,8300,5892292608
83,8400,5905649664
84,8500,5905649664
85,8600,5913788416
86,8700,5928976384
87,8800,5932646400
88,8900,5937377280
89,9000,5943656448
90,9100,5943918592
91,9200,5957292032
92,9300,5967515648
93,9400,5980884992
94,9500,5990092800
95,9600,5990895616
96,9700,6003068928
97,9800,6007521280
98,9900,6007783424
99,10000,6019842048
