,mem_usage,step
0,5460865024,100
1,5466296320,200
2,5512658944,300
3,5548081152,400
4,5551923200,500
5,5588545536,600
6,5592846336,700
7,5618204672,800
8,5624721408,900
9,5650325504,1000
10,5716963328,1100
11,5760651264,1200
12,5766275072,1300
13,5790220288,1400
14,5821689856,1500
15,5862285312,1600
16,5869252608,1700
17,5888602112,1800
18,5918441472,1900
19,5924216832,2000
20,5950537728,2100
21,5969211392,2200
22,5987627008,2300
23,5993549824,2400
24,6020972544,2500
25,6042730496,2600
26,6065582080,2700
27,6090059776,2800
28,6112645120,2900
29,6112579584,3000
30,6130282496,3100
31,6153822208,3200
32,6176268288,3300
33,6199693312,3400
34,6217252864,3500
35,6242844672,3600
36,6253535232,3700
37,6279622656,3800
38,6302482432,3900
39,6329794560,4000
40,6336159744,4100
41,6359199744,4200
42,6386638848,4300
43,6405767168,4400
44,6423601152,4500
45,6439862272,4600
46,6457257984,4700
47,6482579456,4800
48,6509977600,4900
49,6517886976,5000
