,mem_usage,step
0,5344755712,100
1,5497298944,200
2,5659246592,300
3,5846814720,400
4,5991333888,500
5,6135992320,600
6,6312382464,700
7,6476685312,800
8,6609387520,900
9,6802874368,1000
10,7011561472,1100
11,7169441792,1200
12,7329509376,1300
13,7473971200,1400
14,7648100352,1500
15,7844892672,1600
16,7974023168,1700
17,8165126144,1800
18,8357384192,1900
19,8540688384,2000
20,8695246848,2100
21,8846311424,2200
22,9012510720,2300
23,9184378880,2400
24,9354145792,2500
25,9502703616,2600
26,9693949952,2700
27,9871900672,2800
28,10014732288,2900
29,10191704064,3000
30,10364006400,3100
31,10528448512,3200
32,10693058560,3300
33,10842324992,3400
34,11043012608,3500
35,11209523200,3600
36,11362631680,3700
37,11569393664,3800
38,11725656064,3900
39,11924623360,4000
40,12092227584,4100
41,12267950080,4200
42,12441489408,4300
43,12660187136,4400
44,12825812992,4500
45,13011578880,4600
46,13203746816,4700
47,13372641280,4800
48,13538840576,4900
