125,115,115,115,115,115,115,113,112,112,111,111,111,110,110,108,104,102,100,98,97,95,90,90,88,87,78,74,70,67,67,67,62,62,59,56,56,56,56,54,53,52,52,52,51,51,50,50,50,47,45,41,41,40,40,40,39,39,36,35,33,32,32,32,31,30,30,27,26,26,25,24,24,24,24,23,23,23,23,21,21,21,21,19,18,17,17,17,17,17,17,17,16,16,16,16,16,16,16,0
125,117,115,115,113,113,113,113,113,113,109,107,107,104,104,102,102,101,97,97,96,95,93,92,89,88,86,85,85,82,78,74,71,70,70,70,67,67,67,66,65,64,61,60,57,57,56,55,55,55,51,49,48,48,47,47,47,46,46,45,42,42,42,39,38,36,36,36,36,36,36,36,35,35,35,34,32,30,30,29,28,27,27,26,25,25,25,25,25,24,24,23,23,23,23,23,23,23,23,0
125,119,117,117,115,113,113,113,111,111,108,107,105,102,100,100,100,99,95,90,83,82,81,78,72,72,68,65,64,60,55,54,52,50,46,45,44,43,43,42,41,40,39,35,35,35,34,34,33,33,32,31,31,31,31,31,30,29,29,29,29,24,23,23,23,23,22,22,22,22,20,20,20,20,20,20,20,19,17,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,14,14,14,14,0
125,115,113,113,109,107,107,107,105,103,100,99,98,95,95,93,92,90,86,80,77,72,72,70,66,65,60,57,54,51,51,50,49,46,45,43,41,41,40,39,38,38,37,37,35,35,34,34,33,33,33,32,29,28,28,28,27,26,26,25,25,25,24,23,22,22,22,21,20,20,20,19,18,17,17,17,17,17,17,16,16,16,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,0
125,117,117,117,117,115,115,115,115,115,114,113,109,108,106,104,104,101,99,96,94,92,91,89,86,83,83,82,78,76,74,71,70,70,67,66,65,63,63,63,61,57,56,56,54,53,53,52,51,50,48,48,48,48,46,46,46,44,42,42,42,41,41,40,38,38,38,36,36,34,34,33,33,33,30,29,28,25,25,24,23,22,22,21,21,21,21,20,19,19,18,15,15,15,14,14,14,13,12,0
125,115,113,113,111,111,111,109,105,105,104,100,96,96,93,93,93,93,89,89,88,88,86,85,83,81,81,78,76,75,67,66,65,62,59,59,58,58,56,55,54,54,53,51,50,49,49,49,49,49,48,47,47,45,43,42,42,42,41,40,39,38,38,38,37,37,37,37,37,35,35,34,34,33,31,31,31,31,31,31,30,28,28,27,26,25,24,24,22,21,21,21,21,21,21,21,20,20,20,0
125,119,119,119,119,119,119,118,118,116,115,111,105,104,104,102,102,99,97,95,94,92,90,88,86,83,82,79,77,74,72,71,69,67,65,64,64,58,58,58,56,55,54,53,53,53,53,53,53,52,49,49,48,47,47,44,43,43,42,41,38,38,36,36,33,33,32,32,31,29,29,28,27,27,27,27,27,27,26,26,25,24,23,23,23,23,22,22,22,22,21,21,20,20,20,20,20,20,19,0
125,113,113,111,111,109,107,107,105,105,102,100,97,97,95,95,92,92,90,89,85,82,80,77,75,73,72,69,68,65,64,62,60,59,58,56,56,54,52,52,52,52,52,50,50,50,49,47,47,44,43,43,42,41,40,39,39,37,37,37,34,34,34,32,31,31,30,29,28,26,25,24,23,21,20,20,20,20,20,20,20,19,19,19,19,19,18,17,17,16,16,16,16,16,16,16,16,16,16,0
125,113,113,113,113,113,112,108,108,106,106,105,102,101,99,97,94,91,90,90,89,85,82,82,80,78,75,72,71,71,66,65,62,59,57,56,56,56,56,56,56,56,56,56,56,52,52,50,50,48,48,48,47,47,47,46,44,44,43,41,41,41,40,40,40,40,40,40,39,38,37,36,36,36,33,33,32,32,32,31,30,30,29,27,27,26,25,25,25,24,23,22,22,22,22,22,22,22,21,0
125,117,117,117,117,113,111,111,111,109,107,104,101,99,99,96,92,92,91,88,87,85,83,77,76,75,71,69,67,67,66,64,57,57,57,57,54,51,51,51,51,51,50,49,49,48,48,45,45,45,43,42,41,41,39,39,39,39,38,38,38,37,36,36,36,34,34,34,32,32,31,31,28,28,28,28,27,27,25,24,24,24,23,23,22,21,21,21,21,21,21,20,20,20,20,20,20,18,18,0
