75,73,73,73,73,73,73,71,71,71,71,71,71,71,71,71,70,68,68,67,67,67,67,67,67,66,65,63,61,61,60,60,60,60,60,60,60,58,58,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,57,57,56,56,55,55,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,52,52,50,50,50,50,50,48,48,47,47,47,47,47,47,47,47,47,0
75,73,73,73,73,73,73,73,73,73,73,71,71,71,71,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,68,68,68,68,68,68,68,68,66,65,65,65,65,65,65,65,65,65,65,63,62,62,62,62,62,62,62,62,62,61,61,61,61,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,57,57,56,56,56,56,53,53,53,53,53,53,53,0
75,75,75,75,75,73,73,73,73,73,73,73,73,73,73,72,72,72,72,72,72,72,72,72,70,70,70,70,70,69,69,68,68,68,68,65,65,64,64,64,64,64,64,64,64,64,63,63,63,61,60,59,59,59,59,59,59,59,59,59,59,59,59,59,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,55,55,53,53,53,53,53,52,52,52,52,52,52,52,52,52,51,51,50,50,0
75,75,75,75,75,75,75,75,75,75,74,73,73,73,73,73,73,73,72,72,72,71,71,71,71,71,71,71,69,68,68,68,68,68,67,66,66,66,66,66,65,64,64,64,64,64,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,62,62,60,60,60,60,60,59,59,59,59,59,59,59,59,59,59,59,59,59,58,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,57,0
75,73,73,73,73,73,73,73,73,71,71,71,71,70,68,68,68,67,67,67,67,66,66,66,66,66,66,66,66,66,66,65,65,65,65,65,64,64,64,64,64,64,64,64,64,63,63,61,61,60,60,60,60,60,60,60,60,60,60,60,59,59,59,58,58,57,57,57,56,56,55,55,55,53,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,50,50,48,48,48,0
75,75,75,75,75,75,75,75,75,75,75,75,75,74,74,72,71,71,71,71,71,70,70,70,70,69,69,68,68,68,68,68,68,68,68,68,68,68,68,68,65,65,65,65,64,64,64,64,64,62,62,62,62,62,62,62,62,61,61,60,60,60,60,60,60,60,59,59,59,58,58,58,58,58,58,58,58,58,58,56,56,56,56,56,56,56,56,56,53,53,53,53,53,53,53,53,53,53,52,0
75,75,75,75,75,75,75,75,75,75,75,74,74,74,74,74,74,74,74,74,74,74,74,74,74,73,73,71,71,71,71,70,68,67,67,67,67,67,67,66,66,66,66,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,64,64,64,64,64,64,63,62,62,62,62,62,62,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,59,59,59,59,59,58,0
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,74,74,74,73,73,73,73,73,71,71,71,71,68,68,67,67,67,67,65,64,64,64,64,64,62,62,62,62,62,62,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,60,59,59,59,59,59,58,58,58,58,58,58,58,58,55,54,54,54,54,53,53,53,51,51,51,51,51,51,51,51,51,51,51,51,0
75,75,75,75,75,75,75,75,75,75,75,75,75,75,74,71,69,69,69,69,69,69,69,69,69,69,69,69,69,68,68,68,67,66,66,64,64,62,62,62,62,62,62,62,62,62,62,60,60,60,60,60,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,56,56,56,56,55,54,54,54,54,54,54,54,54,54,54,54,0
75,75,75,75,75,75,75,75,74,74,74,74,74,72,72,72,72,72,72,72,72,72,71,70,70,70,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67,64,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,62,62,62,60,60,60,60,59,59,59,59,59,59,59,59,59,59,59,57,57,57,57,57,57,57,57,57,57,57,57,56,56,56,56,54,52,52,51,50,49,49,0
