,mem_usage,step
0,100,5606060032
1,200,5744603136
2,300,5851123712
3,400,5936300032
4,500,6023106560
5,600,6108155904
6,700,6183997440
7,800,6253314048
8,900,6326677504
9,1000,6401720320
10,1100,6574948352
11,1200,6681628672
12,1300,6780739584
13,1400,6885572608
14,1500,6967095296
15,1600,7056482304
16,1700,7149338624
17,1800,7227981824
18,1900,7305048064
19,2000,7384027136
20,2100,7462690816
21,2200,7550496768
22,2300,7621058560
23,2400,7688163328
24,2500,7756615680
25,2600,7826354176
26,2700,7894781952
27,2800,7956131840
28,2900,8007503872
29,3000,8056512512
30,3100,8107020288
31,3200,8156053504
32,3300,8202698752
33,3400,8251719680
34,3500,8307814400
35,3600,8337178624
36,3700,8366800896
37,3800,8396156928
38,3900,8425779200
39,4000,8455151616
40,4100,8484761600
41,4200,8514125824
42,4300,8544006144
43,4400,8573628416
44,4500,8603254784
45,4600,8623173632
46,4700,8642834432
47,4800,8662499328
48,4900,8682156032
49,5000,8770113536
50,5100,9021349888
51,5200,9166577664
52,5300,9266966528
53,5400,9367379968
54,5500,9466462208
55,5600,9537724416
56,5700,9613758464
57,5800,9677451264
58,5900,9743249408
59,6000,9813385216
60,6100,9886244864
61,6200,9954922496
62,6300,10023866368
63,6400,10093076480
64,6500,10162020352
65,6600,10230435840
66,6700,10321399808
67,6800,10390077440
68,6900,10446442496
69,7000,10487857152
70,7100,10527969280
71,7200,10567286784
72,7300,10606870528
73,7400,10646458368
74,7500,10686038016
75,7600,10725621760
76,7700,10765467648
77,7800,10805051392
78,7900,10867212288
79,8000,10906796032
80,8100,10946711552
81,8200,10986295296
82,8300,11026141184
83,8400,11065724928
84,8500,11105308672
85,8600,11144892416
86,8700,11184775168
87,8800,11224096768
88,8900,11264204800
89,9000,11303792640
90,9100,11341545472
91,9200,11381428224
92,9300,11421278208
93,9400,11461120000
94,9500,11526332416
95,9600,11565916160
96,9700,11605499904
97,9800,11645083648
98,9900,11684667392
99,10000,11743858688
